Relatório Meteorológico da Estação: Irajá 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/02/2016 00:00:00 HBV 0.0 ND ND 30.3 ND 67 
01/02/2016 00:15:00 HBV 0.0 ND ND 30.1 ND 67 
01/02/2016 00:30:00 HBV 0.0 ND ND 29.8 ND 68 
01/02/2016 00:45:00 HBV 0.0 ND ND 29.6 ND 68 
01/02/2016 01:00:00 HBV 0.0 ND ND 29.3 ND 68 
01/02/2016 01:15:00 HBV 0.0 ND ND 29.1 ND 69 
01/02/2016 01:30:00 HBV 0.0 ND ND 28.8 ND 72 
01/02/2016 01:45:00 HBV 0.0 ND ND 28.6 ND 75 
01/02/2016 02:00:00 HBV 0.0 ND ND 28.4 ND 77 
01/02/2016 02:15:00 HBV 0.0 ND ND 28.1 ND 77 
01/02/2016 02:30:00 HBV 0.0 ND ND 27.9 ND 77 
01/02/2016 02:45:00 HBV 0.0 ND ND 27.6 ND 78 
01/02/2016 03:00:00 HBV 0.0 ND ND 27.6 ND 77 
01/02/2016 03:15:00 HBV 0.0 ND ND 27.4 ND 78 
01/02/2016 03:30:00 HBV 0.0 ND ND 27.4 ND 80 
01/02/2016 03:45:00 HBV 0.0 ND ND 27.1 ND 80 
01/02/2016 04:00:00 HBV 0.0 ND ND 27.1 ND 81 
01/02/2016 04:15:00 HBV 0.0 ND ND 26.9 ND 82 
01/02/2016 04:30:00 HBV 0.0 ND ND 26.9 ND 82 
01/02/2016 04:45:00 HBV 0.0 ND ND 26.9 ND 83 
01/02/2016 05:00:00 HBV 0.0 ND ND 26.9 ND 83 
01/02/2016 05:15:00 HBV 0.0 ND ND 26.9 ND 84 
01/02/2016 05:30:00 HBV 0.0 ND ND 26.7 ND 85 
01/02/2016 05:45:00 HBV 0.0 ND ND 26.7 ND 85 
01/02/2016 06:00:00 HBV 0.0 ND ND 26.7 ND 85 
