Relatório Meteorológico da Estação: Santa Cruz 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/07/2021 00:00:00 HBV 0.0 ND ND 16.2 ND 69 
01/07/2021 00:05:00 HBV 0.0 ND ND 16.2 ND 69 
01/07/2021 00:10:00 HBV 0.0 ND ND 16.0 ND 69 
01/07/2021 00:15:00 HBV 0.0 ND ND 16.0 ND 69 
01/07/2021 00:20:00 HBV 0.0 ND ND 15.7 ND 69 
01/07/2021 00:25:00 HBV 0.0 ND ND 15.7 ND 70 
01/07/2021 00:30:00 HBV 0.0 ND ND 15.4 ND 71 
01/07/2021 00:35:00 HBV 0.0 ND ND 14.8 ND 71 
01/07/2021 00:40:00 HBV 0.0 ND ND 14.7 ND 73 
01/07/2021 00:45:00 HBV 0.0 ND ND 14.3 ND 75 
01/07/2021 00:50:00 HBV 0.0 ND ND 14.0 ND 76 
01/07/2021 00:55:00 HBV 0.0 ND ND 13.7 ND 77 
01/07/2021 01:00:00 HBV 0.0 ND ND 13.8 ND 79 
01/07/2021 01:05:00 HBV 0.0 ND ND 13.5 ND 80 
01/07/2021 01:10:00 HBV 0.0 ND ND 13.4 ND 81 
01/07/2021 01:15:00 HBV 0.0 ND ND 13.3 ND 82 
01/07/2021 01:20:00 HBV 0.0 ND ND 13.0 ND 83 
01/07/2021 01:25:00 HBV 0.0 ND ND 13.0 ND 83 
01/07/2021 01:30:00 HBV 0.0 ND ND 13.2 ND 84 
01/07/2021 01:35:00 HBV 0.0 ND ND 12.8 ND 84 
01/07/2021 01:40:00 HBV 0.0 ND ND 12.8 ND 85 
01/07/2021 01:45:00 HBV 0.0 ND ND 12.8 ND 85 
01/07/2021 01:50:00 HBV 0.0 ND ND 12.4 ND 85 
01/07/2021 01:55:00 HBV 0.0 ND ND 12.5 ND 86 
01/07/2021 02:00:00 HBV 0.0 ND ND 12.2 ND 87 
