Relatório Meteorológico da Estação: Alto da Boa Vista 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/06/2014 00:00:00 HBV 0.0 ND ND 17.6 ND 90 
01/06/2014 00:15:00 HBV 0.0 ND ND 17.4 ND 91 
01/06/2014 00:30:00 HBV 0.0 ND ND 17.4 ND 91 
01/06/2014 00:45:00 HBV 0.0 ND ND 17.1 ND 91 
01/06/2014 01:00:00 HBV 0.0 ND ND 16.9 ND 92 
01/06/2014 01:15:00 HBV 0.0 ND ND 16.4 ND 94 
01/06/2014 01:30:00 HBV 0.0 ND ND 16.4 ND 91 
01/06/2014 01:45:00 HBV 0.0 ND ND 15.9 ND 94 
01/06/2014 02:00:00 HBV 0.0 ND ND 15.9 ND 94 
01/06/2014 02:15:00 HBV 0.0 ND ND 15.7 ND 94 
01/06/2014 02:30:00 HBV 0.0 ND ND 16.2 ND 91 
01/06/2014 02:45:00 HBV 0.0 ND ND 15.9 ND 92 
01/06/2014 03:00:00 HBV 0.0 ND ND 15.7 ND 92 
01/06/2014 03:15:00 HBV 0.0 ND ND 15.2 ND 94 
01/06/2014 03:30:00 HBV 0.0 ND ND 14.9 ND 96 
01/06/2014 03:45:00 HBV 0.0 ND ND 14.9 ND 96 
01/06/2014 04:00:00 HBV 0.0 ND ND 15.2 ND 94 
01/06/2014 04:15:00 HBV 0.0 ND ND 15.9 ND 89 
01/06/2014 04:30:00 HBV 0.0 ND ND 16.2 ND 90 
01/06/2014 04:45:00 HBV 0.0 ND ND 16.6 ND 86 
01/06/2014 05:00:00 HBV 0.0 ND ND 17.4 ND 81 
01/06/2014 05:15:00 HBV 0.0 ND ND 17.4 ND 81 
01/06/2014 05:30:00 HBV 0.0 ND ND 17.1 ND 83 
01/06/2014 05:45:00 HBV 0.0 ND ND 16.6 ND 86 
01/06/2014 06:00:00 HBV 0.0 ND ND 15.7 ND 92 
