Relatório Meteorológico da Estação: Barra/Riocentro 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/02/2021 00:00:00 HBV 0.0 ND ND 24.7 ND 80 
01/02/2021 00:05:00 HBV 0.0 ND ND 24.6 ND 80 
01/02/2021 00:10:00 HBV 0.0 ND ND 24.8 ND 80 
01/02/2021 00:15:00 HBV 0.0 ND ND 24.8 ND 79 
01/02/2021 00:20:00 HBV 0.0 ND ND 25.1 ND 78 
01/02/2021 00:25:00 HBV 0.0 ND ND 25.4 ND 78 
01/02/2021 00:30:00 HBV 0.0 ND ND 25.2 ND 79 
01/02/2021 00:35:00 HBV 0.0 ND ND 25.4 ND 79 
01/02/2021 00:40:00 HBV 0.0 ND ND 25.4 ND 79 
01/02/2021 00:45:00 HBV 0.0 ND ND 25.6 ND 79 
01/02/2021 00:50:00 HBV 0.0 ND ND 27.2 ND 75 
01/02/2021 00:55:00 HBV 0.0 ND ND 28.0 ND 74 
01/02/2021 01:00:00 HBV 0.0 ND ND 28.2 ND 74 
01/02/2021 01:05:00 HBV 0.0 ND ND 28.1 ND 75 
01/02/2021 01:10:00 HBV 0.0 ND ND 28.1 ND 75 
01/02/2021 01:15:00 HBV 0.0 ND ND 28.1 ND 76 
01/02/2021 01:20:00 HBV 0.0 ND ND 27.8 ND 76 
01/02/2021 01:25:00 HBV 0.0 ND ND 27.8 ND 76 
01/02/2021 01:30:00 HBV 0.0 ND ND 27.7 ND 76 
01/02/2021 01:35:00 HBV 0.0 ND ND 27.5 ND 77 
01/02/2021 01:40:00 HBV 0.0 ND ND 27.3 ND 78 
01/02/2021 01:45:00 HBV 0.0 ND ND 27.3 ND 78 
01/02/2021 01:50:00 HBV 0.0 ND ND 26.9 ND 78 
01/02/2021 01:55:00 HBV 0.0 ND ND 26.9 ND 78 
01/02/2021 02:00:00 HBV 0.0 ND ND 26.8 ND 79 
