Datetime,cape,cin,lift,k,total_totals,showalter
2016-12-08 10:00:00,132.54481029151225,-227.9338760522396,-273.7106206113674,32.4,42.400000000000006,2.562582024139237
2016-12-09 10:00:00,1458.158461452844,-115.08479533001132,-276.94158325223725,29.9,41.6,3.628389489764106
2016-12-10 10:00:00,127.03174692743512,-72.80461909141955,-273.6527961623133,33.8,43.2,0.2518710790499536
2016-12-11 10:00:00,1759.650004269653,-102.2109837692322,-277.06198959556133,39.1,44.6,-0.072571508521162
2016-12-12 10:00:00,1211.801436801655,-11.781875097464733,-275.5946125506194,33.5,42.6,0.3728753233384285
2016-12-13 10:00:00,1065.6635665973115,-105.07297928654246,-275.8943725259657,35.7,44.8,-0.5538979148564067
2016-12-14 10:00:00,300.17788516575,-143.98269255878583,-274.87565521784103,35.1,43.0,1.0337992395264566
2016-12-15 10:00:00,22.288524963730257,-25.910751460818048,-266.54392561946,24.3,32.400000000000006,8.368820901123831
2016-12-16 10:00:00,64.35586875778732,0.0,-268.8200080804216,24.3,34.0,8.027663945153005
2016-12-17 10:00:00,-35.80743982600353,0.0,-273.02218629393184,27.700000000000003,43.8,1.4859850594649746
2016-12-18 10:00:00,1379.3905801693168,0.0,-277.8028813329948,32.300000000000004,48.2,-0.508199027945091
2016-12-19 10:00:00,1756.3884865237878,0.0,-278.32083304256616,31.4,46.6,0.8868162986074815
2016-12-20 10:00:00,1578.2993144513248,-76.88842828766076,-277.5904550713502,30.1,47.2,0.4595882917524481
2016-12-21 10:00:00,876.9826016546436,-40.53379356540951,-277.1787651968895,30.5,46.0,1.432425923724395
2016-12-22 10:00:00,2260.495118909045,-120.69855161546896,-279.9596034376787,28.700000000000003,48.2,0.3528502050899078
2016-12-23 10:00:00,1476.1923919770911,-233.39006942712527,-277.9691232089089,26.5,48.0,-0.3113846354780207
2016-12-24 10:00:00,718.432114512364,-346.76790871151644,-276.05295933489793,27.5,43.400000000000006,3.369352671285446
2016-12-25 10:00:00,939.50303300361,-170.03955673639135,-276.59605353923155,30.5,44.0,2.6045414867434715
2016-12-26 10:00:00,1798.1105973631668,-105.16839327480622,-278.8813116551481,26.9,46.6,0.5252697340077246
2016-12-27 10:00:00,1980.5273700196456,-175.20556273583196,-278.0864446691473,29.3,47.6,-0.8414044540286794
2016-12-28 10:00:00,409.217172653028,-210.65583518208445,-275.70795655169246,18.9,45.4,1.253194793311991
2016-12-29 10:00:00,3108.595772812696,0.0,-279.1417010103404,-0.5,44.2,0.6260627244947043
2016-12-30 10:00:00,2961.547385971376,-56.500698487460106,-279.34201249904726,33.3,46.6,-0.3711662313544819
2016-12-31 10:00:00,2432.09148061127,-137.67747395473972,-278.63959347620107,29.5,46.0,0.6911000695001803
2017-01-01 10:00:00,2716.125769108952,-96.54565720952456,-278.4093292562716,35.49999999999999,45.8,-0.0471148437718627
2017-01-02 10:00:00,1693.177854065175,-190.42944656224364,-277.99036049799093,40.3,50.400000000000006,-2.925540376813535
2017-01-03 10:00:00,2969.2957024404045,0.0,-278.86110226820387,34.0,45.9,-1.234867090068656
2017-01-04 10:00:00,2439.588424250965,-69.58332490320264,-278.3665851279275,32.5,43.6,1.8147880695211371
2017-01-05 10:00:00,3536.8186177220023,-32.58186106584313,-280.3396984202118,36.1,47.2,-0.8525906177494109
2017-01-06 10:00:00,1193.0772690033275,-163.08745117628413,-276.26680818239674,32.9,45.6,-0.1322088496679159
2017-01-07 10:00:00,2470.9594953478986,0.0,-278.37014180844386,33.9,45.8,-1.1346367371178534
2017-01-08 10:00:00,1020.268430410758,-144.62245477839457,-274.9563583206802,31.1,40.0,3.6886153645219792
2017-01-09 10:00:00,1474.25786786545,-89.3338293246813,-276.5978182738456,32.5,43.8,1.1815030616236983
2017-01-10 10:00:00,873.5387718912599,-156.1381852395658,-276.30888255077645,35.4,45.8,-0.1227910945460166
2017-01-11 10:00:00,815.3632847267593,-86.2724932962754,-276.5046752990787,37.7,48.0,-2.1538979148564064
2017-01-12 10:00:00,705.5540957694755,-55.31128018968485,-277.11049132157785,37.0,47.7,-2.3470330477648647
2017-01-14 10:00:00,1542.2406199633851,0.0,-276.80194169146023,29.3,42.4,1.3211425919711477
2017-01-15 10:00:00,1610.2010207917954,-1.3700685731091906,-275.3878904941947,25.5,40.6,2.510280278384494
2017-01-16 10:00:00,1356.2342370624583,-8.405022426739942,-277.4030347453972,33.9,46.6,-0.6578577161551609
2017-01-17 10:00:00,1020.6516263599736,-18.88340355360727,-276.15211760954554,27.700000000000003,42.8,1.9937934163467848
2017-01-18 10:00:00,4.086170180294021,-418.7172617750027,-271.7654127769358,5.700000000000003,35.2,7.569710707781951
2017-01-19 10:00:00,2946.9002814507544,0.0,-278.20966486575645,33.6,39.4,4.5471153205071575
2017-01-20 10:00:00,1442.854396428354,0.0,-276.897051644205,31.5,44.4,0.2226982420132568
2017-01-21 10:00:00,1540.148789092255,0.0,-276.6834646092639,6.700000000000003,41.4,3.392579609419431
2017-01-22 10:00:00,1496.7585246736562,0.0,-277.4645826117458,21.9,42.6,3.229376680110181
2017-01-23 10:00:00,448.6887209701847,-351.45930902561736,-274.2412301931204,34.3,46.2,-1.1170722922398344
2017-01-24 10:00:00,2136.095337343288,-57.26841513305695,-276.9845192371716,32.5,41.4,3.335829210886732
2017-01-25 10:00:00,2299.4274583289184,-99.7895509132294,-278.44221679409424,31.099999999999994,42.8,2.8867948449426875
2017-01-26 10:00:00,2570.129827645643,-65.3247458412551,-278.48151907462693,36.7,45.8,0.0288337686455175
