Relatório Meteorológico da Estação: Guaratiba 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/01/2013 00:00:00 HBV 0.0 360 0.9 25.8 1007.1 98 
01/01/2013 00:15:00 HBV 0.0 359 1.0 25.7 1007.1 98 
01/01/2013 00:30:00 HBV 0.0 - 0.0 25.9 1006.9 98 
01/01/2013 00:45:00 HBV 0.0 000 0.4 25.4 1006.6 98 
01/01/2013 01:00:00 HBV 0.0 016 0.7 25.4 1006.1 99 
01/01/2013 01:15:00 HBV 0.0 010 0.7 25.6 1006.1 99 
01/01/2013 01:30:00 HBV 0.0 - 0.0 25.3 1006.1 99 
01/01/2013 01:45:00 HBV 0.0 008 0.7 25.6 1005.6 99 
01/01/2013 02:00:00 HBV 0.0 008 0.2 25.4 1005.6 99 
01/01/2013 02:15:00 HBV 0.0 - 0.0 25.1 1005.4 99 
01/01/2013 02:30:00 HBV 0.0 016 0.7 24.9 1005.2 99 
01/01/2013 02:45:00 HBV 0.0 017 0.2 24.8 1004.8 99 
01/01/2013 03:00:00 HBV 0.0 - 0.0 24.5 1005.0 ND 
01/01/2013 03:15:00 HBV 0.0 014 0.3 24.8 1004.9 ND 
01/01/2013 03:30:00 HBV 0.0 - 0.0 25.2 1004.9 ND 
01/01/2013 03:45:00 HBV 0.0 015 0.5 24.6 1004.9 100 
01/01/2013 04:00:00 HBV 0.0 - 0.0 24.8 1005.2 100 
01/01/2013 04:15:00 HBV 0.0 004 0.8 24.3 1004.9 100 
01/01/2013 04:30:00 HBV 0.0 015 1.0 24.8 1004.9 100 
01/01/2013 04:45:00 HBV 0.0 020 1.5 24.7 1004.9 100 
01/01/2013 05:00:00 HBV 0.0 028 0.3 24.7 1004.9 100 
01/01/2013 05:15:00 HBV 0.0 - 0.0 24.7 1005.2 100 
01/01/2013 05:30:00 HBV 0.0 011 1.0 24.5 1005.2 100 
