,Chuva,Dia,DirVento,HBV,Hora,Pressao,Temperatura,Umidade,VelVento,estacao,Geopotential_1000,Humidity_1000,Temperature_1000,WindU_1000,WindV_1000,Geopotential_700,Humidity_700,Temperature_700,WindU_700,WindV_700,Geopotential_200,Humidity_200,Temperature_200,WindU_200,WindV_200,CAPE,CIN,showalter,lift_index,k_index,total_totals,Wx,Wy,Day sin,Day cos,Year sin,Year cos
2073,0.0,2015-12-28,0.0,HBV,01:00:00,0.0,27.4,77.0,0.0,iraja,907.80566,71.32214,302.3654,-0.5414095,-1.6778853,30978.742,80.71379,281.79062,2.5737293,-2.5337358,121816.86,58.782486,220.33664,-2.8445663,30.35218,785.7066629786591,-82.90791988655445,0.0,-276.01485240967077,28.12608695652174,44.904347826086955,0.0,0.0,0.2588190450935106,0.9659258262914826,-0.07070172031627885,0.9974975021243505
2074,0.0,2015-12-28,0.0,HBV,02:00:00,0.0,27.6,76.0,0.0,iraja,912.1416,73.40567,302.09174,-0.4300866,-1.737954,30969.59,84.81775,281.4955,2.6844194,-2.4926634,121826.836,89.69088,220.6766,-0.025030136,29.29493,817.9036537226903,-74.617127897899,0.0,-276.1096222799174,28.743478260869566,44.97391304347826,0.0,0.0,0.49999999999995326,0.8660254037844656,-0.06998671358314804,0.9975479236216326
2075,0.0,2015-12-28,0.0,HBV,03:00:00,0.0,26.9,83.0,0.0,iraja,872.1553,75.73988,301.71777,-0.30801153,-1.7836473,30920.934,86.637314,281.37842,2.4706292,-2.3088634,121798.0,91.74233,220.5273,3.9542494,27.448439,850.1006444667215,-66.32633590924355,0.0,-276.204392150164,29.36086956521739,45.04347826086956,0.0,0.0,0.7071067811827774,0.7071067811903177,-0.06927167089245657,0.997597832601779
2076,0.0,2015-12-28,0.0,HBV,05:00:00,0.0,27.6,73.0,0.0,iraja,793.6299,79.237885,300.83423,0.2732706,-1.9402367,30818.32,86.26709,281.3274,1.8463364,-2.511146,121696.28,73.33868,219.66579,5.010069,22.910313,882.2976352107528,-58.03554392058811,0.0,-276.2991620204106,29.978260869565215,45.11304347826087,0.0,0.0,0.9659258262887226,0.2588190451038109,-0.06784147910789981,0.9976961129083607
2077,0.0,2015-12-28,0.0,HBV,06:00:00,0.0,28.1,69.0,0.0,iraja,782.06836,78.16873,300.58203,0.2435422,-2.1794846,30784.117,84.67166,281.379,1.2587295,-2.4325945,121667.77,88.02754,219.4758,4.776614,22.08819,914.4946259547839,-49.744751931932655,0.0,-276.39393189065726,30.59565217391304,45.18260869565218,0.0,0.0,1.0,6.613473762431728e-12,-0.06712633074883409,0.9977444841843016
2078,0.0,2015-12-28,0.0,HBV,07:00:00,0.0,29.1,62.0,0.0,iraja,789.2949,75.585495,300.36633,0.40609884,-2.4654527,30801.459,79.574905,281.70135,0.72362137,-3.338759,121668.69,97.31254,219.14742,7.331065,22.265768,946.6916166988151,-41.453959943277226,0.0,-276.4887017609039,31.213043478260865,45.25217391304348,0.0,0.0,0.965925826292146,-0.2588190450910346,-0.0664111479018065,0.9977923428421188
2079,0.0,2015-12-28,0.0,HBV,08:00:00,0.0,30.6,52.0,0.0,iraja,796.03906,75.34642,299.92108,0.55031204,-2.430541,30819.766,76.916954,281.92224,0.7938309,-4.3265553,121672.734,97.57788,218.7629,9.269495,22.597906,978.8886074428463,-33.16316795462177,0.0,-276.58347163115053,31.83043478260869,45.321739130434786,0.0,0.0,0.8660254037857473,-0.49999999999773337,-0.0656959309342615,0.9978396888572235
2080,0.0,2015-12-28,0.0,HBV,09:00:00,0.0,31.8,47.0,0.0,iraja,863.4844,75.81792,299.5228,0.5155239,-2.3838208,30882.875,76.57828,281.99066,0.71666384,-4.495466,121733.8,100.69862,218.59132,8.680586,22.451569,1011.0855981868776,-24.87237596596634,0.0,-276.67824150139717,32.44782608695652,45.391304347826086,0.0,0.0,0.7071067811921302,-0.7071067811809648,-0.06498068021360438,0.9978865222052943
2081,0.0,2015-12-28,0.0,HBV,10:00:00,0.0,32.3,45.0,0.0,iraja,939.11914,68.92485,300.11935,0.48200035,-2.427974,30977.781,67.45891,282.21677,0.10249138,-4.6643777,121764.47,99.302605,218.3068,5.2179193,20.95366,1043.2825889309088,-16.581583977310885,0.0,-276.77301137164375,33.065217391304344,45.46086956521739,0.0,0.0,0.49999999999880584,-0.866025403785128,-0.06426539610742792,0.9979328428622617
2082,0.0,2015-12-28,0.0,HBV,11:00:00,0.0,33.0,44.0,0.0,iraja,987.29395,62.209415,301.32993,0.6572075,-3.3228433,31032.219,67.72786,282.17966,0.27769804,-4.8466372,121804.72,100.19764,218.34679,3.4029942,19.28968,1075.47957967494,-8.290791988655428,0.0,-276.8677812418904,33.68260869565217,45.530434782608694,0.0,0.0,0.25881904510628684,-0.9659258262880591,-0.06355007898317187,0.9979786508043309
2083,0.0,2015-12-28,0.0,HBV,12:00:00,0.0,33.7,43.0,0.0,iraja,1013.791,54.71204,302.83325,1.3131258,-3.8295767,31075.574,68.30062,282.03934,0.5382943,-5.2850876,121833.1,84.77017,218.8238,3.3924513,19.556047,1107.676570418971,0.0,0.0,-276.962551112137,34.3,45.6,0.0,0.0,9.176817914026247e-12,-1.0,-0.06283472920834972,0.998023946007967
2084,0.0,2015-12-28,0.0,HBV,13:00:00,0.0,34.7,40.0,0.0,iraja,1033.543,48.524548,304.17773,2.2018101,-4.3203945,31124.715,67.65149,281.99994,0.97346497,-6.7149277,121866.96,81.0039,219.21217,4.3292837,21.522568,1094.1166304498804,-0.027948163204374238,0.0,-276.81351043824964,34.145679012345674,45.38888888888889,0.0,0.0,-0.25881904510261466,-0.9659258262890431,-0.06211934715049166,0.9980687284498982
2085,0.0,2015-12-28,0.0,HBV,14:00:00,0.0,34.2,42.0,0.0,iraja,1013.791,45.099594,305.27524,2.3687942,-4.0015683,31134.35,66.89943,282.04108,1.3529744,-7.9311905,121860.7,93.084885,219.24649,4.7946873,21.433779,1080.5566904807897,-0.055896326408748476,0.0,-276.66446976436225,33.99135802469136,45.17777777777778,0.0,0.0,-0.4999999999955134,-0.866025403787029,-0.06140393317714453,0.9981129981071165
2086,0.0,2015-12-28,0.0,HBV,15:00:00,0.0,35.7,40.0,0.0,iraja,973.80566,42.55454,306.1582,2.0639217,-3.3762379,31125.195,66.92433,282.09384,1.857089,-8.552927,121858.94,93.93042,219.33899,5.0236244,21.85635,1066.9967505116992,-0.08384448961312271,0.0,-276.51542909047487,33.837037037037035,44.96666666666667,0.0,0.0,-0.7071067811791523,-0.7071067811939428,-0.06068848765587154,0.9981567549568771
2087,0.0,2015-12-28,0.0,HBV,16:00:00,0.0,35.2,40.0,0.0,iraja,906.8418,40.675217,307.04932,1.5092056,-2.7313979,31092.438,68.49486,282.09732,2.4560814,-8.770612,121842.1,92.44133,219.30807,4.68775,21.897457,1053.4368105426086,-0.11179265281749695,0.0,-276.3663884165875,33.68271604938271,44.75555555555556,0.0,0.0,-0.8660254037838464,-0.5000000000010257,-0.0599730109542521,0.9981999989766986
2088,0.0,2015-12-28,0.0,HBV,17:00:00,0.0,36.4,36.0,0.0,iraja,865.8926,39.61104,307.63025,1.2859278,-1.890436,31088.102,75.004425,281.9002,3.043688,-8.257204,121836.95,92.92647,219.20354,4.383506,21.889236,1039.8768705735179,-0.1397408160218712,0.0,-276.2173477427001,33.52839506172839,44.544444444444444,0.0,0.0,-0.9659258262873958,-0.25881904510876286,-0.05925750343988167,0.9982427301443635
2089,0.0,2015-12-28,0.0,HBV,18:00:00,0.0,34.0,43.0,0.0,iraja,823.98047,37.13903,307.8117,0.9595499,-0.9375515,31049.56,86.36339,281.5709,2.5591812,-7.040428,121827.945,99.02736,219.18196,4.641059,21.085197,1026.3169306044274,-0.16768897922624543,0.0,-276.06830706881266,33.37407407407407,44.333333333333336,0.0,0.0,-1.0,-1.1740162065620766e-11,-0.05854196548037151,0.9982849484379172
2090,2.2,2015-12-28,0.0,HBV,19:00:00,0.0,27.6,72.0,0.0,iraja,931.8926,65.800385,301.76068,1.6856775,0.0641067,30998.014,84.4824,281.4074,3.448498,-6.6995254,121847.586,97.0571,219.3742,4.1184206,20.202236,1012.7569906353367,-0.19563714243061966,0.0,-275.9192663949253,33.21975308641975,44.12222222222222,0.0,0.0,-0.9659258262897066,0.2588190451001387,-0.05782639744334854,0.9983266538356691
2091,0.0,2015-12-28,0.0,HBV,20:00:00,0.0,28.1,73.0,0.0,iraja,996.44727,74.259,300.9177,-1.1979604,1.5524757,31040.406,81.37952,281.6225,4.490251,-6.810935,121873.484,96.64522,219.83463,5.987568,22.377577,999.197050666246,-0.2235853056349939,0.0,-275.7702257210379,33.06543209876543,43.91111111111111,0.0,0.0,-0.8660254037883106,0.49999999999329353,-0.057110799696455126,0.9983678463161919
2092,0.4,2015-12-28,0.0,HBV,21:00:00,0.0,25.4,93.0,0.0,iraja,1015.2363,76.53511,300.64636,-1.746984,-0.3455925,31035.59,80.28546,281.46597,3.6565957,-5.623423,121925.62,101.429306,220.01166,9.057126,22.783707,985.6371106971553,-0.2515334688393681,0.0,-275.6211850471505,32.91111111111111,43.7,0.0,0.0,-0.7071067811854655,0.7071067811876295,-0.0563951726073489,0.9984085258583218
2093,0.2,2015-12-28,0.0,HBV,22:00:00,0.0,25.2,91.0,0.0,iraja,1089.4258,83.272125,299.5141,-0.82034874,-2.1502204,31056.305,86.208984,281.4619,1.4839051,-4.9518857,122000.71,101.2095,220.03598,10.18976,19.128544,972.0771707280647,-0.2794816320437424,0.0,-275.4721443732631,32.75679012345679,43.48888888888889,0.0,0.0,-0.5000000000032456,0.8660254037825648,-0.05567951654370257,0.9984486924411587
2094,0.0,2015-12-28,0.0,HBV,23:00:00,0.0,25.9,84.0,0.0,iraja,1136.1553,86.325195,299.12042,-0.6742377,-1.3949977,31104.0,80.34523,281.77206,1.3226135,-6.2487535,121985.38,99.17191,219.7619,11.183827,17.280409,958.5172307589742,-0.30742979524811664,0.0,-275.32310369937574,32.602469135802465,43.27777777777778,0.0,0.0,-0.2588190451112389,0.9659258262867323,-0.05496383187314697,0.998488346044069
2095,0.2,2015-12-29,0.0,HBV,00:00:00,0.0,25.2,88.0,0.0,iraja,1182.4043,86.790054,299.1761,-1.0050435,-0.5581434,31171.926,83.27545,281.65613,1.6875751,-7.1708336,122009.98,99.403595,219.39102,10.2605505,15.812095,944.9572907898835,-0.33537795845249085,0.0,-275.17406302548835,32.44814814814814,43.06666666666667,0.0,0.0,2.484090111515674e-13,1.0,-0.054248118963497904,0.9985274866466732
2096,0.0,2015-12-29,0.0,HBV,01:00:00,0.0,25.4,91.0,0.0,iraja,1182.4043,87.774536,299.1442,-1.1087761,-0.5776527,31176.742,81.6136,281.62888,1.9424787,-7.766386,122003.98,98.383804,219.3833,7.8280983,16.632574,931.3973508207928,-0.36332612165686506,0.0,-275.02502235160097,32.29382716049383,42.855555555555554,0.0,0.0,0.2588190450976627,0.96592582629037,-0.05353237818241542,0.9985661142288651
2097,0.0,2015-12-29,0.0,HBV,02:00:00,0.0,25.4,90.0,0.0,iraja,1179.0312,88.66605,298.96158,-0.97911024,-0.89031816,31172.406,78.20027,281.63235,2.705925,-8.491318,121958.695,102.61542,219.5726,6.43038,18.791473,917.8374108517022,-0.39127428486123933,0.0,-274.8759816777136,32.1395061728395,42.644444444444446,0.0,0.0,0.4999999999910736,0.8660254037895924,-0.05281660989763064,0.9986042287707986
2098,0.0,2015-12-29,0.0,HBV,03:00:00,0.0,25.9,88.0,0.0,iraja,1179.9951,88.85698,298.93143,-0.5142112,-1.0392063,31176.742,76.49859,281.53146,3.3922043,-9.065308,121925.62,108.847,219.72441,7.121708,19.541248,904.2774708826116,-0.4192224480656136,0.0,-274.7269410038262,31.985185185185184,42.43333333333334,0.0,0.0,0.7071067811858169,0.7071067811872782,-0.0521008144768888,0.9986418302528914
2099,0.0,2015-12-29,0.0,HBV,05:00:00,0.0,26.4,84.0,0.0,iraja,1127.4844,87.91731,299.092,-0.0999136,-1.2163318,31128.568,75.1638,281.608,2.7736042,-9.112028,121812.68,106.58565,219.58806,9.254434,18.822712,890.7175309135209,-0.4471706112699878,0.0,-274.5779003299388,31.83086419753086,42.22222222222222,0.0,0.0,0.9659258262860688,0.25881904511371484,-0.05066914369858451,0.9987154939605434
2100,0.0,2015-12-29,0.0,HBV,06:00:00,0.0,26.4,86.0,0.0,iraja,1107.251,87.71643,299.11346,-0.09864855,-1.3662469,31127.123,73.07862,281.8741,1.785615,-9.450363,121774.19,113.775635,219.23581,9.438186,18.015388,877.1575909444302,-0.475118774474362,0.0,-274.42885965605143,31.67654320987654,42.01111111111111,0.0,0.0,1.0,2.3149351404429514e-12,-0.04995326907658151,0.9987515561482558
2101,0.0,2015-12-29,0.0,HBV,07:00:00,0.0,26.7,85.0,0.0,iraja,1110.1406,87.414276,299.0984,-0.18087578,-1.3667604,31143.02,71.7953,282.0086,0.9095812,-9.996116,121761.59,99.46498,219.03151,9.031522,19.664568,863.5976509753397,-0.5030669376787362,0.0,-274.279818982164,31.52222222222222,41.8,0.0,0.0,0.9659258262910334,-0.25881904509518666,-0.049237368789739985,0.9987871052004341
2102,0.0,2015-12-29,0.0,HBV,08:00:00,0.0,27.6,80.0,0.0,iraja,1141.9365,86.721985,299.13202,-0.32255936,-1.329795,31175.297,69.650345,282.04803,0.28465557,-10.342153,121766.484,81.13855,218.93402,7.904913,20.415989,850.0377110062491,-0.5310151008831105,0.0,-274.1307783082766,31.3679012345679,41.58888888888889,0.0,0.0,0.866025403790874,-0.4999999999888537,-0.04852144320587301,0.9988221410988141
2103,0.0,2015-12-29,0.0,HBV,09:00:00,0.0,28.6,76.0,0.0,iraja,1205.5283,85.47186,299.1842,-0.46867037,-1.1978492,31235.035,67.07873,282.06253,-0.17328548,-10.707186,121804.85,92.06906,218.33794,7.2437077,20.266363,836.4777710371584,-0.5589632640874848,0.0,-273.9817376343892,31.21358024691358,41.37777777777778,0.0,0.0,0.7071067811890908,-0.7071067811840044,-0.04780549269280666,0.998856663825395
2104,0.0,2015-12-29,0.0,HBV,10:00:00,0.0,30.3,66.0,0.0,iraja,1270.5645,86.929504,298.9923,0.0189991,-1.1819335,31296.7,61.193386,281.98834,1.216351,-11.309926,121845.95,94.76407,218.44315,7.183461,19.733627,822.9178310680677,-0.586911427291859,0.0,-273.83269696050183,31.059259259259257,41.16666666666667,0.0,0.0,0.5000000000076855,-0.8660254037800015,-0.047089517618379796,0.9988906733624398
2105,0.0,2015-12-29,0.0,HBV,11:00:00,0.0,31.8,52.0,0.0,iraja,1319.2217,75.23021,299.90485,-0.102443695,-1.4165609,31349.691,61.77777,281.98834,0.84253454,-11.122019,121898.414,78.24751,218.70018,5.4754734,24.304636,809.3578910989771,-0.6148595904962333,0.0,-273.68365628661445,30.904938271604937,40.955555555555556,0.0,0.0,0.25881904510213477,-0.9659258262891717,-0.04637351835044392,0.9989241696924752
2106,0.0,2015-12-29,0.0,HBV,12:00:00,0.0,32.5,44.0,0.0,iraja,1351.0166,64.87401,301.46036,-0.47752523,-1.5710965,31392.568,63.82643,281.94833,0.55980015,-10.340612,121897.89,79.49105,219.06902,2.9104786,26.567122,795.7979511298865,-0.6428077537006075,0.0,-273.53461561272707,30.750617283950614,40.74444444444445,0.0,0.0,4.87827929203747e-12,-1.0,-0.04565749525686296,0.9989571527982917
2107,0.0,2015-12-29,0.0,HBV,13:00:00,0.0,34.0,42.0,0.0,iraja,1380.8857,59.720806,302.4587,-0.53508425,-2.0649948,31428.7,67.63489,281.72455,0.75904226,-9.882652,121909.05,97.23927,218.93561,1.4374523,26.955164,782.2380111607958,-0.6707559169049817,0.0,-273.3855749388397,30.596296296296295,40.53333333333333,0.0,0.0,-0.2588190450927107,-0.9659258262916969,-0.044941448705456286,0.9989896226629458
2108,0.0,2015-12-29,0.0,HBV,14:00:00,0.0,34.5,43.0,0.0,iraja,1382.8125,54.15588,303.5423,-0.54267454,-2.7750375,31449.896,70.815796,281.48914,0.88807535,-9.726577,121931.88,93.55814,218.96992,-0.4663372,26.861443,768.6780711917052,-0.6987040801093559,0.0,-273.2365342649523,30.44197530864197,40.32222222222222,0.0,0.0,-0.4999999999992361,-0.8660254037848797,-0.044225379064225696,0.9990215792697501
2109,0.0,2015-12-29,0.0,HBV,15:00:00,0.0,35.2,41.0,0.0,iraja,1362.0977,50.628,304.3157,-0.2333746,-3.3793182,31443.152,72.72832,281.3245,1.032289,-9.561773,121950.87,76.06537,219.18877,-1.3730469,27.129454,755.1181312226146,-0.7266522433137301,0.0,-273.0874935910649,30.287654320987652,40.111111111111114,0.0,0.0,-0.7071067811821917,-0.7071067811909033,-0.04350928670101448,0.9990530226022886
2110,0.0,2015-12-29,0.0,HBV,16:00:00,0.0,35.2,41.0,0.0,iraja,1327.8926,48.066338,304.94476,-0.18656826,-3.727922,31422.438,73.6298,281.28854,1.2062306,-9.408264,121984.73,46.22428,219.56578,-2.2887936,27.468168,741.558191253524,-0.7546004065181044,0.0,-272.93845291717753,30.133333333333333,39.9,0.0,0.0,-0.8660254037787197,-0.5000000000099054,-0.04279317198373439,0.9990839526444064
2111,0.0,2015-12-29,0.0,HBV,17:00:00,0.0,35.2,39.0,0.0,iraja,1260.9297,46.5921,305.3732,-0.5743003,-3.6252406,31369.445,73.33761,281.42075,1.3864977,-8.85019,121984.27,39.711517,219.74304,-3.151823,27.066973,727.9982512844333,-0.7825485697224787,0.0,-272.78941224329014,29.97901234567901,39.68888888888889,0.0,0.0,-0.9659258262885083,-0.2588190451046108,-0.042077035280308664,0.9991143693802125
2112,0.0,2015-12-29,0.0,HBV,18:00:00,0.0,36.2,38.0,0.0,iraja,1206.0098,45.454876,305.87238,-0.8393245,-3.5882752,31328.014,72.54072,281.57785,1.7071829,-8.328054,121965.74,41.40258,219.73328,-4.2347546,26.226763,714.4383113153426,-0.8104967329268529,0.0,-272.64037156940276,29.82469135802469,39.47777777777778,0.0,0.0,-1.0,-7.44162344363199e-12,-0.041360876958671855,0.9991442727940794
2113,0.0,2015-12-29,0.0,HBV,19:00:00,0.0,33.2,48.0,0.0,iraja,1187.7031,47.284393,304.93723,1.2675848,-3.3115485,31276.947,84.75799,281.05374,2.1391912,-8.011282,121961.05,42.226326,219.68327,-4.343197,24.807775,700.878371346252,-0.8384448961312272,0.0,-272.4913308955153,29.670370370370367,39.266666666666666,0.0,0.0,-0.9659258262923603,0.2588190450902347,-0.04064469738676958,0.9991736628706432
2114,0.0,2015-12-29,0.0,HBV,20:00:00,0.0,32.5,47.0,0.0,iraja,1237.8057,65.709076,301.30035,0.42064667,-1.841149,31251.896,78.81288,281.55234,2.3327408,-8.20689,121945.84,52.81427,219.84259,-4.266384,21.239758,687.3184313771615,-0.8663930593356014,0.0,-272.34229022162793,29.516049382716048,39.05555555555556,0.0,0.0,-0.8660254037861613,0.49999999999701616,-0.03992849693255842,0.9992025395948044
2115,0.0,2015-12-29,0.0,HBV,21:00:00,0.0,32.3,47.0,0.0,iraja,1205.5283,65.22762,301.5369,0.3871231,-0.982218,31265.867,69.63208,282.10718,2.017748,-7.7299347,122002.87,33.17301,220.38867,-7.284733,26.723326,673.7584914080708,-0.8943412225399756,0.0,-272.19324954774055,29.361728395061725,38.84444444444445,0.0,0.0,-0.7071067811927159,0.7071067811803793,-0.03921227596400565,0.9992309029517265
2116,0.0,2015-12-29,0.0,HBV,22:00:00,0.0,31.8,49.0,0.0,iraja,1184.8125,65.50986,302.58453,-0.21882677,-1.5787977,31293.328,66.33496,282.11414,0.5661249,-9.556126,121989.625,27.765182,221.16998,-8.281811,29.130505,660.1985514389801,-0.9222893857443498,0.0,-272.04420887385317,29.207407407407405,38.63333333333333,0.0,0.0,-0.49999999999952305,0.866025403784714,-0.03849603484908911,0.9992587529268371
2117,0.0,2015-12-29,0.0,HBV,23:00:00,0.0,31.3,52.0,0.0,iraja,1232.9873,67.98518,302.68774,-0.7937832,-1.698935,31353.064,68.362045,281.99124,0.62811136,-10.812947,122013.5,29.032486,221.23247,-8.12969,28.921684,646.6386114698895,-0.950237548948724,0.0,-271.8951681999658,29.053086419753086,38.422222222222224,0.0,0.0,-0.2588190451070868,0.9659258262878448,-0.03777977395579697,0.9992860895058276
2118,0.0,2015-12-30,0.0,HBV,00:00:00,0.0,30.8,54.0,0.0,iraja,1282.6084,69.62212,302.64194,-0.6647501,-1.6830194,31391.123,67.82249,281.8086,1.127799,-11.10867,122059.625,29.091892,221.23611,-8.07095,29.332747,633.0786715007989,-0.9781857121530984,0.0,-271.7461275260784,28.898765432098763,38.21111111111111,0.0,0.0,-1.0004967595226508e-11,1.0,-0.037063493652127584,0.999312912674653
2119,0.0,2015-12-30,0.0,HBV,01:00:00,0.0,30.8,54.0,0.0,iraja,1307.6592,71.38025,302.5793,-0.20238113,-1.8781143,31417.137,64.4905,281.77496,1.5408313,-11.526071,122073.72,30.103756,221.17316,-8.162825,29.701057,619.5187315317082,-1.0061338753574725,0.0,-271.597086852191,28.744444444444444,38.0,0.0,0.0,0.25881904510181475,0.9659258262892575,-0.03634719430608925,0.9993392224195323
2120,0.0,2015-12-30,0.0,HBV,02:00:00,0.0,30.6,54.0,0.0,iraja,1285.0166,72.99727,302.25058,0.096166134,-1.827287,31376.67,63.821453,281.60916,1.9007328,-12.21147,122067.46,33.311623,220.98158,-8.968622,29.421535,605.9587915626175,-1.0340820385618468,0.0,-271.4480461783036,28.590123456790124,37.78888888888889,0.0,0.0,0.4999999999947962,0.8660254037874431,-0.035630876285700074,0.999365018726948
2121,0.0,2015-12-30,0.0,HBV,03:00:00,0.0,30.1,58.0,0.0,iraja,1273.9365,75.09076,302.01752,0.32260656,-2.054213,31380.523,60.03956,281.83295,2.5288205,-12.81113,122048.47,39.59469,220.8057,-9.30299,28.701355,592.398851593527,-1.062030201766221,0.0,-271.29900550441624,28.4358024691358,37.577777777777776,0.0,0.0,0.7071067811785667,0.7071067811945284,-0.03491453995893094,0.9993903015836486
2122,0.0,2015-12-30,0.0,HBV,05:00:00,0.0,29.1,61.0,0.0,iraja,1198.3018,77.16764,301.72763,0.27706528,-1.7939155,31316.451,57.63728,282.16806,2.3327408,-12.360358,121952.95,47.291588,220.39912,-8.402306,27.667124,578.8389116244364,-1.0899783649705952,0.0,-271.14996483052886,28.281481481481478,37.36666666666667,0.0,0.0,0.9659258262871814,0.2588190451095628,-0.03348181385869444,0.9994393268931995
2123,0.0,2015-12-30,0.0,HBV,06:00:00,0.0,29.3,62.0,0.0,iraja,1195.8926,77.67566,301.54153,0.33335924,-1.737954,31323.195,56.33072,282.3014,1.6432989,-11.91472,121945.71,54.317215,220.28186,-8.159813,27.269215,565.2789716553457,-1.1179265281749695,0.0,-271.0009241566415,28.12716049382716,37.15555555555555,0.0,0.0,1.0,1.2568311746821027e-11,-0.03276542482127192,0.9994630693208637
2124,0.0,2015-12-30,0.0,HBV,07:00:00,0.0,29.8,64.0,0.0,iraja,1169.3965,78.670105,301.2992,0.43203163,-1.6727513,31289.955,56.602985,282.3095,0.6394968,-11.675985,121931.03,67.22591,220.24164,-8.421885,26.535881,551.719031686255,-1.1458746913793438,0.0,-270.85188348275403,27.97283950617284,36.94444444444444,0.0,0.0,0.9659258262899209,-0.25881904509933873,-0.03204901894972918,0.9994862982474346
2125,0.0,2015-12-30,0.0,HBV,08:00:00,0.0,31.8,59.0,0.0,iraja,1171.3232,79.26445,301.04816,0.28655338,-1.6696708,31280.8,55.738033,282.393,-0.6925807,-11.95682,121937.234,76.386154,220.28004,-9.31052,25.68416,538.1590917171644,-1.173822854583718,0.0,-270.70284280886665,27.818518518518516,36.733333333333334,0.0,0.0,0.8660254037887247,-0.4999999999925763,-0.031332596612139045,0.9995090136609779
2126,0.0,2015-12-30,0.0,HBV,09:00:00,0.0,32.0,48.0,0.0,iraja,1197.3379,79.36406,300.83365,-0.109401226,-1.5182155,31314.523,51.85487,282.59708,-1.0474219,-13.278844,121989.164,81.07915,220.27164,-9.973232,24.717342,524.5991517480738,-1.2017710177880923,0.0,-270.55380213497926,27.664197530864197,36.522222222222226,0.0,0.0,0.7071067811860512,-0.7071067811870438,-0.03061615817658281,0.9995312155498228
2127,0.0,2015-12-30,0.0,HBV,10:00:00,0.0,33.2,42.0,0.0,iraja,1254.1846,78.53397,300.68985,-0.0973835,-1.2928296,31351.137,47.481956,282.6626,-0.9860678,-14.14907,122021.4,72.340675,220.42436,-13.62718,21.800446,511.03921177898314,-1.2297191809924666,0.0,-270.4047614610919,27.509876543209877,36.31111111111111,0.0,0.0,0.5000000000039628,-0.8660254037821506,-0.029899704011150025,0.9995529039025627
2128,0.0,2015-12-30,0.0,HBV,11:00:00,0.0,33.7,42.0,0.0,iraja,1273.9365,66.29512,301.84128,0.005716324,-1.6650501,31366.555,44.760918,282.62317,0.15119505,-14.683014,122092.58,67.192245,220.31186,-13.884733,19.690876,497.47927180989245,-1.2576673441968407,0.0,-270.2557207872045,27.355555555555554,36.1,0.0,0.0,0.2588190451120388,-0.9659258262865179,-0.029183234483938333,0.9995740787080543
2129,0.0,2015-12-30,0.0,HBV,12:00:00,0.0,35.4,37.0,0.0,iraja,1262.375,57.338448,303.3162,-0.17328548,-2.1589484,31372.336,42.527977,282.62433,0.9595499,-15.062422,122138.25,63.703197,220.20665,-14.22814,18.437958,483.9193318408019,-1.285615507401215,0.0,-270.1066801133171,27.20123456790123,35.888888888888886,0.0,0.0,5.797406700486935e-13,-1.0,-0.02846674996305327,0.9995947399554186
2130,0.0,2015-12-30,0.0,HBV,13:00:00,0.0,35.2,38.0,0.0,iraja,1264.3018,51.265507,304.55978,0.21824169,-3.3238702,31400.277,41.487045,282.64172,1.9741044,-15.335042,122152.86,64.186356,220.16074,-14.440508,17.449766,470.3593918717113,-1.313563670605589,0.0,-269.9576394394297,27.046913580246912,35.67777777777778,0.0,0.0,-0.25881904509686277,-0.9659258262905843,-0.027750250816608063,0.9996148876340405
2131,0.0,2015-12-30,0.0,HBV,14:00:00,0.0,36.4,37.0,0.0,iraja,1231.0605,47.26779,305.57266,0.40420103,-3.75924,31388.232,42.56118,282.5733,2.9311004,-14.967956,122145.945,63.25766,220.18301,-14.2401905,15.966654,456.7994519026206,-1.3415118338099634,0.0,-269.80859876554234,26.892592592592592,35.46666666666667,0.0,0.0,-0.4999999999903564,-0.8660254037900064,-0.027033737412723472,0.9996345217335684
2132,0.0,2015-12-30,0.0,HBV,15:00:00,0.0,35.4,38.0,0.0,iraja,1197.3379,44.0072,306.45215,0.28339052,-3.76078,31378.115,44.166573,282.47012,3.8450851,-14.344165,122155.734,60.168602,220.28505,-13.591034,14.588774,443.2395119335299,-1.3694599970143377,0.0,-269.65955809165496,26.73827160493827,35.25555555555556,0.0,0.0,-0.7071067811852313,-0.7071067811878637,-0.026317210119527572,0.9996536422439147
2133,0.0,2015-12-30,0.0,HBV,16:00:00,0.0,34.0,44.0,0.0,iraja,1154.4619,41.62816,307.09976,0.24543953,-3.7951784,31358.363,46.14883,282.46143,4.0342073,-13.532981,122179.414,56.473614,220.38481,-12.383091,14.241838,429.67957196443933,-1.3974081602187118,0.0,-269.5105174177676,26.58395061728395,35.044444444444444,0.0,0.0,-0.866025403780869,-0.5000000000061828,-0.025600669305155567,0.9996722491552559
2134,0.0,2015-12-30,0.0,HBV,17:00:00,0.0,31.3,49.0,0.0,iraja,1070.6377,39.99952,307.65808,0.5635948,-3.5574708,31296.219,57.504463,282.15704,3.0670912,-12.613468,122225.086,57.354786,220.29233,-10.501894,14.429282,416.11963199534875,-1.4253563234230862,0.0,-269.3614767438802,26.42962962962963,34.833333333333336,0.0,0.0,-0.9659258262858545,-0.2588190451145148,-0.024884115337692796,0.9996903424580336
