,Dia,Hora,HBV,Chuva,DirVento,VelVento,Temperatura,Pressao,Umidade,estacao
215,2014-12-09,23:00:00,HBV,0.0,,,,,,iraja
216,2014-12-10,00:00:00,HBV,0.0,,,,,,iraja
217,2014-12-10,01:00:00,HBV,0.0,,,,,,iraja
218,2014-12-10,02:00:00,HBV,0.0,,,,,,iraja
219,2014-12-10,03:00:00,HBV,0.0,,,,,,iraja
220,2014-12-10,04:00:00,HBV,0.0,,,,,,iraja
221,2014-12-10,05:00:00,HBV,0.0,,,,,,iraja
222,2014-12-10,06:00:00,HBV,0.0,,,,,,iraja
223,2014-12-10,07:00:00,HBV,0.0,,,,,,iraja
224,2014-12-10,08:00:00,HBV,0.0,,,,,,iraja
225,2014-12-10,09:00:00,HBV,0.0,,,,,,iraja
226,2014-12-10,10:00:00,HBV,0.0,,,,,,iraja
227,2014-12-10,11:00:00,HBV,0.0,,,,,,iraja
228,2014-12-10,12:00:00,HBV,0.0,,,,,,iraja
229,2014-12-10,13:00:00,HBV,0.0,,,,,,iraja
230,2014-12-10,14:00:00,HBV,0.0,,,,,,iraja
231,2014-12-10,15:00:00,HBV,0.0,,,,,,iraja
232,2014-12-10,16:00:00,HBV,0.0,,,,,,iraja
233,2014-12-10,17:00:00,HBV,0.0,,,,,,iraja
234,2014-12-10,18:00:00,HBV,0.0,,,,,,iraja
235,2014-12-10,19:00:00,HBV,0.0,,,,,,iraja
236,2014-12-10,20:00:00,HBV,0.0,,,,,,iraja
237,2014-12-10,21:00:00,HBV,0.0,,,,,,iraja
238,2014-12-10,22:00:00,HBV,0.0,,,,,,iraja
239,2014-12-10,23:00:00,HBV,0.0,,,,,,iraja
240,2014-12-11,00:00:00,HBV,0.0,,,,,,iraja
241,2014-12-11,01:00:00,HBV,0.0,,,,,,iraja
242,2014-12-11,02:00:00,HBV,0.0,,,,,,iraja
243,2014-12-11,03:00:00,HBV,0.0,,,,,,iraja
244,2014-12-11,04:00:00,HBV,0.0,,,,,,iraja
245,2014-12-11,05:00:00,HBV,0.0,,,,,,iraja
246,2014-12-11,06:00:00,HBV,0.0,,,,,,iraja
247,2014-12-11,07:00:00,HBV,0.0,,,,,,iraja
248,2014-12-11,08:00:00,HBV,0.0,,,,,,iraja
249,2014-12-11,09:00:00,HBV,0.0,,,,,,iraja
250,2014-12-11,10:00:00,HBV,0.0,,,,,,iraja
251,2014-12-11,11:00:00,HBV,0.0,,,,,,iraja
252,2014-12-11,12:00:00,HBV,0.0,,,,,,iraja
253,2014-12-11,13:00:00,HBV,0.0,,,,,,iraja
254,2014-12-11,14:00:00,HBV,0.0,,,,,,iraja
255,2014-12-11,15:00:00,HBV,0.0,,,,,,iraja
256,2014-12-11,16:00:00,HBV,0.0,,,,,,iraja
257,2014-12-11,17:00:00,HBV,0.0,,,,,,iraja
258,2014-12-11,18:00:00,HBV,0.0,,,,,,iraja
259,2014-12-11,19:00:00,HBV,0.0,,,,,,iraja
260,2014-12-11,20:00:00,HBV,0.0,,,,,,iraja
261,2014-12-11,21:00:00,HBV,0.0,,,,,,iraja
262,2014-12-11,22:00:00,HBV,0.0,,,,,,iraja
