Relatório Meteorológico da Estação: Jardim Botânico 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/08/2016 00:00:00 HBV 0.0 ND ND 20.5 ND 77 
01/08/2016 00:15:00 HBV 0.0 ND ND 20.1 ND 79 
01/08/2016 00:30:00 HBV 0.0 ND ND 20.1 ND 78 
01/08/2016 00:45:00 HBV 0.0 ND ND 19.6 ND 81 
01/08/2016 01:00:00 HBV 0.0 ND ND 19.6 ND 79 
01/08/2016 01:15:00 HBV 0.0 ND ND 19.6 ND 77 
01/08/2016 01:30:00 HBV 0.0 ND ND 19.3 ND 79 
01/08/2016 01:45:00 HBV 0.0 ND ND 19.8 ND 75 
01/08/2016 02:00:00 HBV 0.0 ND ND 20.3 ND 72 
01/08/2016 02:15:00 HBV 0.0 ND ND 20.8 ND 69 
01/08/2016 02:30:00 HBV 0.0 ND ND 20.1 ND 73 
01/08/2016 02:45:00 HBV 0.0 ND ND 19.8 ND 73 
01/08/2016 03:00:00 HBV 0.0 ND ND 19.8 ND 73 
01/08/2016 03:15:00 HBV 0.0 ND ND 19.6 ND 73 
01/08/2016 03:30:00 HBV 0.0 ND ND 21.0 ND 65 
01/08/2016 03:45:00 HBV 0.0 ND ND 23.5 ND 54 
01/08/2016 04:00:00 HBV 0.0 ND ND 23.5 ND 53 
01/08/2016 04:15:00 HBV 0.0 ND ND 23.0 ND 55 
01/08/2016 04:30:00 HBV 0.0 ND ND 23.2 ND 55 
01/08/2016 04:45:00 HBV 0.0 ND ND 22.7 ND 57 
01/08/2016 05:00:00 HBV 0.0 ND ND 22.7 ND 58 
01/08/2016 05:15:00 HBV 0.0 ND ND 23.0 ND 55 
01/08/2016 05:30:00 HBV 0.0 ND ND 23.2 ND 54 
01/08/2016 05:45:00 HBV 0.0 ND ND 23.2 ND 54 
01/08/2016 06:00:00 HBV 0.0 ND ND 23.2 ND 54 
