Relatório Meteorológico da Estação: Jardim Botânico

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   Chuva  DirVento  VelVento  Temperatura  Pressao  Umidade
                                     (graus)     (Km/h)    (celsius)    (hPa)      (%)
01/12/2016  00:00:00  HBV     0.0        ND        ND         23.0       ND       70
01/12/2016  00:15:00  HBV     0.0        ND        ND         22.7       ND       70
01/12/2016  00:30:00  HBV     0.0        ND        ND         23.0       ND       71
01/12/2016  00:45:00  HBV     0.0        ND        ND         22.7       ND       71
01/12/2016  01:00:00  HBV     0.0        ND        ND         22.5       ND       72
01/12/2016  01:15:00  HBV     0.0        ND        ND         22.5       ND       72
01/12/2016  01:30:00  HBV     0.0        ND        ND         22.7       ND       72
01/12/2016  01:45:00  HBV     0.0        ND        ND         22.5       ND       72
01/12/2016  02:00:00  HBV     0.0        ND        ND         22.5       ND       71
01/12/2016  02:15:00  HBV     0.0        ND        ND         22.5       ND       70
01/12/2016  02:30:00  HBV     0.0        ND        ND         22.5       ND       70
01/12/2016  02:45:00  HBV     0.0        ND        ND         22.5       ND       70
01/12/2016  03:00:00  HBV     0.0        ND        ND         22.5       ND       70
01/12/2016  03:15:00  HBV     0.0        ND        ND         22.3       ND       71
01/12/2016  03:30:00  HBV     0.0        ND        ND         22.3       ND       73
01/12/2016  03:45:00  HBV     0.0        ND        ND         22.0       ND       75
01/12/2016  04:00:00  HBV     0.0        ND        ND         21.8       ND       77
01/12/2016  04:15:00  HBV     0.0        ND        ND         21.3       ND       79
01/12/2016  04:30:00  HBV     0.0        ND        ND         21.3       ND       80
01/12/2016  04:45:00  HBV     0.0        ND        ND         21.3       ND       79
01/12/2016  05:00:00  HBV     0.0        ND        ND         20.8       ND       82
01/12/2016  05:15:00  HBV     0.0        ND        ND         20.8       ND       81
01/12/2016  05:30:00  HBV     0.0        ND        ND         21.0       ND       81
01/12/2016  05:45:00  HBV     0.0        ND        ND         20.5       ND       83
01/12/2016  06:00:00  HBV     0.0        ND        ND         20.5       ND       83
01/12/2016  06:15:00  HBV     0.0        ND        ND         20.1       ND       85
01/12/2016  06:30:00  HBV     0.0        ND        ND         21.0       ND       83
01/12/2016  06:45:00  HBV     0.0        ND        ND         21.5       ND       79
01/12/2016  07:00:00  HBV     0.0        ND        ND         22.3       ND       75
01/12/2016  07:15:00  HBV     0.0        ND        ND         23.2       ND       73
01/12/2016  07:30:00  HBV     0.0        ND        ND         23.0       ND       71
01/12/2016  07:45:00  HBV     0.0        ND        ND         23.7       ND       66
01/12/2016  08:00:00  HBV     0.0        ND        ND         24.5       ND       65
01/12/2016  08:15:00  HBV     0.0        ND        ND         23.7       ND       64
01/12/2016  08:30:00  HBV     0.0        ND        ND         24.5       ND       62
01/12/2016  08:45:00  HBV     0.0        ND        ND         24.2       ND       64
01/12/2016  09:00:00  HBV     0.0        ND        ND         24.5       ND       62
01/12/2016  09:15:00  HBV     0.0        ND        ND         24.2       ND       64
01/12/2016  09:30:00  HBV     0.0        ND        ND         24.7       ND       62
01/12/2016  09:45:00  HBV     0.0        ND        ND         24.7       ND       63
01/12/2016  10:00:00  HBV     0.0        ND        ND         24.0       ND       64
