Relatório Meteorológico da Estação: São Cristóvão

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   Chuva  DirVento  VelVento  Temperatura  Pressao  Umidade
                                     (graus)     (Km/h)    (celsius)    (hPa)      (%)
01/01/2016  00:00:00  HBV     0.0         -       0.0         30.2   1004.7       65
01/01/2016  00:15:00  HBV     0.0         -       0.0         30.3   1004.7       65
01/01/2016  00:30:00  HBV     0.0       122       5.3         29.9   1004.4       67
01/01/2016  00:45:00  HBV     0.0         -       0.0         29.5   1004.3       69
01/01/2016  01:00:00  HBV     0.0         -       0.0         29.7   1004.3       69
01/01/2016  01:15:00  HBV     0.0         -       0.0         29.6   1003.9       68
01/01/2016  01:30:00  HBV     0.0         -       0.0         30.2   1003.8       63
01/01/2016  01:45:00  HBV     0.0         -       0.0         30.1   1003.8       59
01/01/2016  02:00:00  HBV     0.0       107       2.5         29.2   1003.7       75
01/01/2016  02:15:00  HBV     0.0         -       0.0         29.3   1003.4       73
01/01/2016  02:30:00  HBV     0.0         -       0.0         29.1   1003.3       72
01/01/2016  02:45:00  HBV     0.0         -       0.0         29.5   1003.2       72
01/01/2016  03:00:00  HBV     0.0         -       0.0         29.1   1003.0       69
01/01/2016  03:15:00  HBV     0.0         -       0.0         29.5   1003.0       68
01/01/2016  03:30:00  HBV     0.0         -       0.0         29.0   1003.0       68
01/01/2016  03:45:00  HBV     0.0         -       0.0         29.0   1002.6       68
01/01/2016  04:00:00  HBV     0.0         -       0.0         28.1   1002.7       75
01/01/2016  04:15:00  HBV     0.0         -       0.0         28.2   1002.8       69
01/01/2016  04:30:00  HBV     0.0         -       0.0         27.9   1002.8       68
01/01/2016  04:45:00  HBV     0.0         -       0.0         29.0   1002.7       66
01/01/2016  05:00:00  HBV     0.0         -       0.0         28.2   1002.7       67
01/01/2016  05:15:00  HBV     0.0         -       0.0         28.2   1002.5       69
01/01/2016  05:30:00  HBV     0.0         -       0.0         28.5   1002.5       68
01/01/2016  05:45:00  HBV     0.0         -       0.0         28.0   1002.6       71
01/01/2016  06:00:00  HBV     0.0         -       0.0         28.0   1002.8       72
01/01/2016  06:15:00  HBV     0.0         -       0.0         28.4   1002.8       68
01/01/2016  06:30:00  HBV     0.0         -       0.0         28.6   1003.1       68
01/01/2016  06:45:00  HBV     0.0         -       0.0         28.8   1003.2       68
01/01/2016  07:00:00  HBV     0.0         -       0.0         29.2   1003.4       67
01/01/2016  07:15:00  HBV     0.0       099       3.5         29.8   1003.4       64
01/01/2016  07:30:00  HBV     0.0         -       0.0         30.4   1003.7       65
01/01/2016  07:45:00  HBV     0.0         -       0.0         30.2   1003.9       60
01/01/2016  08:00:00  HBV     0.0         -       0.0         31.3   1003.9       57
01/01/2016  08:15:00  HBV     0.0         -       0.0         33.0   1003.9       53
01/01/2016  08:30:00  HBV     0.0       157       6.0         30.9   1004.2       67
01/01/2016  08:45:00  HBV     0.0       141       3.5         31.2   1004.3       63
01/01/2016  09:00:00  HBV     0.0       156       4.2         31.2   1004.3       63
01/01/2016  09:15:00  HBV     0.0         -       0.0         33.2   1004.3       51
01/01/2016  09:30:00  HBV     0.0         -       0.0         34.0   1004.5       42
01/01/2016  09:45:00  HBV     0.0       028      12.7         35.2   1004.5       39
01/01/2016  10:00:00  HBV     0.0       336      21.9         34.3   1004.5       38
01/01/2016  10:15:00  HBV     0.0       006       3.9         35.4   1004.8       36
01/01/2016  10:30:00  HBV     0.0       338      18.3         35.2   1004.5       36
01/01/2016  10:45:00  HBV     0.0       328      13.4         35.2   1004.5       35
01/01/2016  11:00:00  HBV     0.0       311      13.4         35.6   1004.5       35
01/01/2016  11:15:00  HBV     0.0       010       4.2         35.4   1004.5       36
01/01/2016  11:30:00  HBV     0.0       337      21.9         35.1   1004.3       36
01/01/2016  11:45:00  HBV     0.0       246       6.0         35.4   1004.3       37
01/01/2016  12:00:00  HBV     0.0       289       5.6         35.9   1004.5       36
01/01/2016  12:15:00  HBV     0.0       246      18.7         34.2   1004.3       40
01/01/2016  12:30:00  HBV     0.0       253      19.1         33.6   1004.5       42
01/01/2016  12:45:00  HBV     0.0       021       0.4         34.0   1004.3       42
01/01/2016  13:00:00  HBV     0.0       263      12.7         33.9   1004.1       42
