Relatório Meteorológico da Estação: Santa Cruz

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   Chuva  DirVento  VelVento  Temperatura  Pressao  Umidade
                                     (graus)     (Km/h)    (celsius)    (hPa)      (%)
01/12/2015  00:00:00  HBV     0.0        ND        ND         21.8       ND       94
01/12/2015  00:15:00  HBV     0.0        ND        ND         22.0       ND       94
01/12/2015  00:30:00  HBV     0.0        ND        ND         21.8       ND       94
01/12/2015  00:45:00  HBV     0.0        ND        ND         21.8       ND       94
01/12/2015  01:00:00  HBV     0.0        ND        ND         21.8       ND       94
01/12/2015  01:15:00  HBV     0.0        ND        ND         21.8       ND       93
01/12/2015  01:30:00  HBV     0.0        ND        ND         21.8       ND       93
01/12/2015  01:45:00  HBV     0.0        ND        ND         21.8       ND       93
01/12/2015  02:00:00  HBV     0.0        ND        ND         21.8       ND       93
01/12/2015  02:15:00  HBV     0.0        ND        ND         21.8       ND       92
01/12/2015  02:30:00  HBV     0.0        ND        ND         21.8       ND       92
01/12/2015  02:45:00  HBV     0.0        ND        ND         21.8       ND       92
01/12/2015  03:00:00  HBV     0.0        ND        ND         22.0       ND       92
01/12/2015  03:15:00  HBV     0.0        ND        ND         22.0       ND       92
01/12/2015  03:30:00  HBV     0.0        ND        ND         22.0       ND       92
01/12/2015  03:45:00  HBV     0.0        ND        ND         22.0       ND       92
01/12/2015  04:00:00  HBV     0.0        ND        ND         22.0       ND       92
01/12/2015  04:15:00  HBV     0.0        ND        ND         22.0       ND       92
01/12/2015  04:30:00  HBV     0.0        ND        ND         22.0       ND       92
01/12/2015  04:45:00  HBV     0.0        ND        ND         22.0       ND       92
01/12/2015  05:00:00  HBV     0.0        ND        ND         22.0       ND       92
01/12/2015  05:15:00  HBV     0.0        ND        ND         22.0       ND       91
01/12/2015  05:30:00  HBV     0.0        ND        ND         22.0       ND       92
01/12/2015  05:45:00  HBV     0.0        ND        ND         22.0       ND       92
01/12/2015  06:00:00  HBV     0.0        ND        ND         22.3       ND       92
01/12/2015  06:15:00  HBV     0.0        ND        ND         22.3       ND       92
01/12/2015  06:30:00  HBV     0.0        ND        ND         22.3       ND       92
01/12/2015  06:45:00  HBV     0.0        ND        ND         22.3       ND       92
01/12/2015  07:00:00  HBV     0.0        ND        ND         22.5       ND       92
01/12/2015  07:15:00  HBV     0.0        ND        ND         22.7       ND       91
01/12/2015  07:30:00  HBV     0.0        ND        ND         22.7       ND       91
01/12/2015  07:45:00  HBV     0.0        ND        ND         23.0       ND       91
01/12/2015  08:00:00  HBV     0.0        ND        ND         23.0       ND       90
01/12/2015  08:15:00  HBV     0.0        ND        ND         23.5       ND       89
01/12/2015  08:30:00  HBV     0.0        ND        ND         23.2       ND       87
01/12/2015  08:45:00  HBV     0.0        ND        ND         24.2       ND       86
01/12/2015  09:00:00  HBV     0.0        ND        ND         24.5       ND       85
01/12/2015  09:15:00  HBV     0.0        ND        ND         24.2       ND       85
01/12/2015  09:30:00  HBV     0.0        ND        ND         24.2       ND       85
01/12/2015  09:45:00  HBV     0.0        ND        ND         24.5       ND       83
01/12/2015  10:00:00  HBV     0.0        ND        ND         25.4       ND       80
01/12/2015  10:15:00  HBV     0.0        ND        ND         24.9       ND       79
01/12/2015  10:30:00  HBV     0.0        ND        ND         25.9       ND       79
01/12/2015  10:45:00  HBV     0.0        ND        ND         25.4       ND       79
01/12/2015  11:00:00  HBV     0.0        ND        ND         25.2       ND       80
01/12/2015  11:15:00  HBV     0.0        ND        ND         25.2       ND       80
01/12/2015  11:30:00  HBV     0.0        ND        ND         25.7       ND       79
01/12/2015  11:45:00  HBV     0.0        ND        ND         25.9       ND       78
01/12/2015  12:00:00  HBV     0.0        ND        ND         24.9       ND       82
01/12/2015  12:15:00  HBV     0.0        ND        ND         25.4       ND       79
01/12/2015  12:30:00  HBV     0.0        ND        ND         25.7       ND       79
01/12/2015  12:45:00  HBV     0.0        ND        ND         26.9       ND       79
01/12/2015  13:00:00  HBV     0.0        ND        ND         25.9       ND       77
01/12/2015  13:15:00  HBV     0.0        ND        ND         25.2       ND       79
01/12/2015  13:30:00  HBV     0.0        ND        ND         24.9       ND       79
01/12/2015  13:45:00  HBV     0.0        ND        ND         25.2       ND       79
01/12/2015  14:00:00  HBV     0.0        ND        ND         25.4       ND       79
01/12/2015  14:15:00  HBV     0.0        ND        ND         25.2       ND       79
01/12/2015  14:30:00  HBV     0.0        ND        ND         24.9       ND       77
01/12/2015  14:45:00  HBV     0.0        ND        ND         24.9       ND       78
01/12/2015  15:00:00  HBV     0.0        ND        ND         24.7       ND       78
01/12/2015  15:15:00  HBV     0.0        ND        ND         24.5       ND       79
01/12/2015  15:30:00  HBV     0.0        ND        ND         24.5       ND       79
01/12/2015  15:45:00  HBV     0.0        ND        ND         24.5       ND       80
01/12/2015  16:00:00  HBV     0.0        ND        ND         24.5       ND       80
01/12/2015  16:15:00  HBV     0.0        ND        ND         24.5       ND       79
01/12/2015  16:30:00  HBV     0.0        ND        ND         24.2       ND       79
01/12/2015  16:45:00  HBV     0.0        ND        ND         24.2       ND       80
01/12/2015  17:00:00  HBV     0.0        ND        ND         24.2       ND       80
01/12/2015  17:15:00  HBV     0.0        ND        ND         24.2       ND       81
01/12/2015  17:30:00  HBV     0.0        ND        ND         24.2       ND       81
01/12/2015  17:45:00  HBV     0.0        ND        ND         24.0       ND       82
01/12/2015  18:00:00  HBV     0.0        ND        ND         24.0       ND       82
01/12/2015  18:15:00  HBV     0.0        ND        ND         23.7       ND       82
01/12/2015  18:30:00  HBV     0.0        ND        ND         23.7       ND       82
01/12/2015  18:45:00  HBV     0.0        ND        ND         23.5       ND       82
01/12/2015  19:00:00  HBV     0.0        ND        ND         23.7       ND       82
01/12/2015  19:15:00  HBV     0.0        ND        ND         23.7       ND       82
01/12/2015  19:30:00  HBV     0.0        ND        ND         23.5       ND       83
01/12/2015  19:45:00  HBV     0.0        ND        ND         23.5       ND       83
01/12/2015  20:00:00  HBV     0.0        ND        ND         23.5       ND       83
01/12/2015  20:15:00  HBV     0.0        ND        ND         23.5       ND       83
01/12/2015  20:30:00  HBV     0.0        ND        ND         23.5       ND       83
01/12/2015  20:45:00  HBV     0.0        ND        ND         23.5       ND       83
01/12/2015  21:00:00  HBV     0.0        ND        ND         23.5       ND       83
01/12/2015  21:15:00  HBV     0.0        ND        ND         23.5       ND       84
01/12/2015  21:30:00  HBV     0.0        ND        ND         23.5       ND       85
01/12/2015  21:45:00  HBV     0.0        ND        ND         23.5       ND       85
01/12/2015  22:00:00  HBV     0.0        ND        ND         23.5       ND       86
01/12/2015  22:15:00  HBV     0.0        ND        ND         23.5       ND       86
01/12/2015  22:30:00  HBV     0.0        ND        ND         23.2       ND       86
01/12/2015  22:45:00  HBV     0.0        ND        ND         23.2       ND       86
01/12/2015  23:00:00  HBV     0.0        ND        ND         23.2       ND       88
01/12/2015  23:15:00  HBV     0.0        ND        ND         23.2       ND       89
01/12/2015  23:30:00  HBV     0.0        ND        ND         23.0       ND       90
01/12/2015  23:45:00  HBV     0.0        ND        ND         23.0       ND       91
02/12/2015  00:00:00  HBV     0.0        ND        ND         22.7       ND       91
02/12/2015  00:15:00  HBV     0.0        ND        ND         23.0       ND       91
02/12/2015  00:30:00  HBV     0.0        ND        ND         23.0       ND       90
02/12/2015  00:45:00  HBV     0.0        ND        ND         23.0       ND       89
02/12/2015  01:00:00  HBV     0.0        ND        ND         23.2       ND       89
02/12/2015  01:15:00  HBV     0.0        ND        ND         23.0       ND       90
02/12/2015  01:30:00  HBV     0.0        ND        ND         23.0       ND       91
02/12/2015  01:45:00  HBV     0.0        ND        ND         23.0       ND       90
02/12/2015  02:00:00  HBV     0.0        ND        ND         23.0       ND       90
02/12/2015  02:15:00  HBV     0.0        ND        ND         23.0       ND       89
02/12/2015  02:30:00  HBV     0.0        ND        ND         23.2       ND       89
02/12/2015  02:45:00  HBV     0.0        ND        ND         23.0       ND       89
02/12/2015  03:00:00  HBV     0.0        ND        ND         23.0       ND       89
02/12/2015  04:15:00  HBV     0.0        ND        ND         23.0       ND       92
02/12/2015  04:30:00  HBV     0.0        ND        ND         22.7       ND       92
02/12/2015  04:45:00  HBV     0.0        ND        ND         23.0       ND       93
02/12/2015  05:00:00  HBV     0.0        ND        ND         23.0       ND       93
02/12/2015  05:15:00  HBV     0.0        ND        ND         23.0       ND       93
02/12/2015  05:30:00  HBV     0.0        ND        ND         23.0       ND       93
02/12/2015  05:45:00  HBV     0.0        ND        ND         22.7       ND       94
02/12/2015  06:00:00  HBV     0.0        ND        ND         22.7       ND       94
02/12/2015  06:15:00  HBV     0.0        ND        ND         23.0       ND       94
02/12/2015  06:30:00  HBV     0.0        ND        ND         22.7       ND       94
02/12/2015  06:45:00  HBV     0.0        ND        ND         22.7       ND       94
02/12/2015  07:00:00  HBV     0.0        ND        ND         22.7       ND       94
02/12/2015  07:15:00  HBV     0.0        ND        ND         23.2       ND       94
02/12/2015  07:30:00  HBV     0.0        ND        ND         23.2       ND       94
02/12/2015  07:45:00  HBV     0.0        ND        ND         23.5       ND       93
02/12/2015  08:00:00  HBV     0.0        ND        ND         23.7       ND       93
02/12/2015  08:15:00  HBV     0.0        ND        ND         24.0       ND       91
02/12/2015  08:30:00  HBV     0.0        ND        ND         24.5       ND       88
02/12/2015  08:45:00  HBV     0.0        ND        ND         24.2       ND       87
02/12/2015  09:00:00  HBV     0.0        ND        ND         24.9       ND       85
02/12/2015  09:15:00  HBV     0.0        ND        ND         25.2       ND       83
02/12/2015  09:30:00  HBV     0.0        ND        ND         25.4       ND       83
02/12/2015  09:45:00  HBV     0.0        ND        ND         25.4       ND       83
02/12/2015  10:00:00  HBV     0.0        ND        ND         25.7       ND       81
02/12/2015  10:15:00  HBV     0.0        ND        ND         26.2       ND       81
02/12/2015  10:30:00  HBV     0.0        ND        ND         26.7       ND       79
02/12/2015  10:45:00  HBV     0.0        ND        ND         26.7       ND       78
02/12/2015  11:00:00  HBV     0.0        ND        ND         27.1       ND       78
02/12/2015  11:15:00  HBV     0.0        ND        ND         26.9       ND       76
02/12/2015  11:30:00  HBV     0.0        ND        ND         27.1       ND       78
02/12/2015  11:45:00  HBV     0.0        ND        ND         27.4       ND       77
02/12/2015  12:00:00  HBV     0.0        ND        ND         28.1       ND       76
02/12/2015  12:15:00  HBV     0.0        ND        ND         27.1       ND       75
02/12/2015  12:30:00  HBV     0.0        ND        ND         27.4       ND       75
02/12/2015  12:45:00  HBV     0.0        ND        ND         27.9       ND       75
02/12/2015  13:00:00  HBV     0.0        ND        ND         27.4       ND       77
02/12/2015  13:15:00  HBV     0.0        ND        ND         27.6       ND       75
02/12/2015  13:30:00  HBV     0.0        ND        ND         27.6       ND       74
02/12/2015  13:45:00  HBV     0.0        ND        ND         27.4       ND       75
02/12/2015  14:00:00  HBV     0.0        ND        ND         26.7       ND       79
02/12/2015  14:15:00  HBV     0.0        ND        ND         26.9       ND       78
02/12/2015  14:30:00  HBV     0.0        ND        ND         26.9       ND       78
02/12/2015  14:45:00  HBV     0.0        ND        ND         26.7       ND       78
02/12/2015  15:00:00  HBV     0.0        ND        ND         26.4       ND       79
02/12/2015  15:15:00  HBV     0.0        ND        ND         26.4       ND       80
02/12/2015  15:30:00  HBV     0.0        ND        ND         26.2       ND       81
02/12/2015  15:45:00  HBV     0.0        ND        ND         26.2       ND       81
02/12/2015  16:00:00  HBV     0.0        ND        ND         25.9       ND       81
02/12/2015  16:15:00  HBV     0.0        ND        ND         26.2       ND       81
02/12/2015  16:30:00  HBV     0.0        ND        ND         26.2       ND       80
02/12/2015  16:45:00  HBV     0.0        ND        ND         26.2       ND       80
02/12/2015  17:00:00  HBV     0.0        ND        ND         25.4       ND       82
02/12/2015  17:15:00  HBV     0.0        ND        ND         25.4       ND       83
02/12/2015  17:30:00  HBV     0.0        ND        ND         25.2       ND       83
02/12/2015  17:45:00  HBV     0.0        ND        ND         25.2       ND       85
02/12/2015  18:00:00  HBV     0.0        ND        ND         24.7       ND       85
02/12/2015  18:15:00  HBV     0.0        ND        ND         24.7       ND       86
02/12/2015  18:30:00  HBV     0.0        ND        ND         24.7       ND       87
02/12/2015  18:45:00  HBV     0.0        ND        ND         24.5       ND       88
02/12/2015  19:00:00  HBV     0.0        ND        ND         24.5       ND       88
02/12/2015  19:15:00  HBV     0.0        ND        ND         24.7       ND       88
02/12/2015  19:30:00  HBV     0.0        ND        ND         24.2       ND       88
02/12/2015  19:45:00  HBV     0.0        ND        ND         24.5       ND       88
02/12/2015  20:00:00  HBV     0.0        ND        ND         24.5       ND       87
02/12/2015  20:15:00  HBV     0.0        ND        ND         24.5       ND       87
02/12/2015  20:30:00  HBV     0.0        ND        ND         24.5       ND       88
02/12/2015  20:45:00  HBV     0.0        ND        ND         24.5       ND       87
