Relatório Meteorológico da Estação: Irajá

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   Chuva  DirVento  VelVento  Temperatura  Pressao  Umidade
                                     (graus)     (Km/h)    (celsius)    (hPa)      (%)
01/11/2017  00:00:00  HBV     0.0        ND        ND         22.3       ND       86
01/11/2017  00:15:00  HBV     0.0        ND        ND         22.0       ND       85
01/11/2017  00:30:00  HBV     0.0        ND        ND         22.0       ND       86
01/11/2017  00:45:00  HBV     0.0        ND        ND         21.8       ND       87
01/11/2017  01:00:00  HBV     0.0        ND        ND         21.5       ND       87
01/11/2017  01:15:00  HBV     0.2        ND        ND         21.3       ND       87
01/11/2017  01:30:00  HBV     0.0        ND        ND         21.3       ND       88
01/11/2017  01:45:00  HBV     0.2        ND        ND         21.0       ND       87
01/11/2017  02:00:00  HBV     0.0        ND        ND         21.3       ND       85
01/11/2017  02:15:00  HBV     0.0        ND        ND         21.5       ND       84
01/11/2017  02:30:00  HBV     0.0        ND        ND         21.8       ND       83
01/11/2017  02:45:00  HBV     0.0        ND        ND         21.5       ND       84
01/11/2017  03:00:00  HBV     0.0        ND        ND         21.5       ND       84
01/11/2017  03:15:00  HBV     0.0        ND        ND         21.5       ND       82
01/11/2017  03:30:00  HBV     0.0        ND        ND         21.8       ND       79
01/11/2017  03:45:00  HBV     0.0        ND        ND         22.0       ND       77
01/11/2017  04:00:00  HBV     0.0        ND        ND         21.8       ND       81
01/11/2017  04:15:00  HBV     0.0        ND        ND         21.3       ND       82
01/11/2017  04:30:00  HBV     0.0        ND        ND         21.5       ND       80
01/11/2017  04:45:00  HBV     0.0        ND        ND         21.5       ND       79
01/11/2017  05:00:00  HBV     0.0        ND        ND         21.8       ND       78
01/11/2017  05:15:00  HBV     0.0        ND        ND         21.3       ND       82
01/11/2017  05:30:00  HBV     0.0        ND        ND         21.3       ND       82
01/11/2017  05:45:00  HBV     0.0        ND        ND         21.5       ND       81
01/11/2017  06:00:00  HBV     0.0        ND        ND         21.3       ND       81
01/11/2017  06:15:00  HBV     0.0        ND        ND         21.3       ND       81
01/11/2017  06:30:00  HBV     0.0        ND        ND         21.5       ND       78
01/11/2017  06:45:00  HBV     0.0        ND        ND         21.3       ND       78
01/11/2017  07:00:00  HBV     0.0        ND        ND         21.5       ND       76
01/11/2017  07:15:00  HBV     0.0        ND        ND         22.0       ND       75
01/11/2017  07:30:00  HBV     0.0        ND        ND         22.0       ND       74
01/11/2017  07:45:00  HBV     0.0        ND        ND         22.3       ND       72
01/11/2017  08:00:00  HBV     0.0        ND        ND         22.5       ND       71
01/11/2017  08:15:00  HBV     0.0        ND        ND         23.0       ND       70
01/11/2017  08:30:00  HBV     0.0        ND        ND         22.7       ND       68
01/11/2017  08:45:00  HBV     0.0        ND        ND         22.5       ND       68
01/11/2017  09:00:00  HBV     0.0        ND        ND         23.2       ND       65
01/11/2017  09:15:00  HBV     0.0        ND        ND         23.2       ND       66
01/11/2017  09:30:00  HBV     0.0        ND        ND         23.2       ND       62
01/11/2017  09:45:00  HBV     0.0        ND        ND         23.2       ND       62
01/11/2017  10:00:00  HBV     0.0        ND        ND         23.5       ND       63
01/11/2017  10:15:00  HBV     0.0        ND        ND         23.7       ND       60
01/11/2017  10:30:00  HBV     0.0        ND        ND         23.7       ND       61
01/11/2017  10:45:00  HBV     0.0        ND        ND         23.5       ND       60
01/11/2017  11:00:00  HBV     0.0        ND        ND         24.2       ND       57
01/11/2017  11:15:00  HBV     0.0        ND        ND         24.0       ND       59
01/11/2017  11:30:00  HBV     0.0        ND        ND         24.5       ND       54
01/11/2017  11:45:00  HBV     0.0        ND        ND         24.2       ND       56
01/11/2017  12:00:00  HBV     0.0        ND        ND         25.2       ND       54
01/11/2017  12:15:00  HBV     0.0        ND        ND         25.4       ND       51
01/11/2017  12:30:00  HBV     0.0        ND        ND         25.2       ND       49
01/11/2017  12:45:00  HBV     0.0        ND        ND         25.4       ND       47
01/11/2017  13:00:00  HBV     0.0        ND        ND         25.9       ND       47
01/11/2017  13:15:00  HBV     0.0        ND        ND         25.4       ND       47
01/11/2017  13:30:00  HBV     0.0        ND        ND         26.4       ND       45
01/11/2017  13:45:00  HBV     0.0        ND        ND         25.7       ND       48
01/11/2017  14:00:00  HBV     0.0        ND        ND         26.4       ND       47
01/11/2017  14:15:00  HBV     0.0        ND        ND         24.9       ND       55
01/11/2017  14:30:00  HBV     0.0        ND        ND         25.9       ND       50
01/11/2017  14:45:00  HBV     0.0        ND        ND         25.7       ND       53
01/11/2017  15:00:00  HBV     0.0        ND        ND         24.0       ND       61
01/11/2017  15:15:00  HBV     0.0        ND        ND         25.2       ND       54
01/11/2017  15:30:00  HBV     0.0        ND        ND         24.7       ND       58
01/11/2017  15:45:00  HBV     0.0        ND        ND         24.7       ND       57
01/11/2017  16:00:00  HBV     0.0        ND        ND         24.0       ND       60
01/11/2017  16:15:00  HBV     0.0        ND        ND         23.7       ND       61
01/11/2017  16:30:00  HBV     0.0        ND        ND         24.2       ND       59
01/11/2017  16:45:00  HBV     0.0        ND        ND         23.7       ND       59
01/11/2017  17:00:00  HBV     0.0        ND        ND         24.0       ND       58
01/11/2017  17:15:00  HBV     0.0        ND        ND         23.2       ND       59
01/11/2017  17:30:00  HBV     0.0        ND        ND         23.2       ND       57
01/11/2017  17:45:00  HBV     0.0        ND        ND         23.0       ND       57
01/11/2017  18:00:00  HBV     0.0        ND        ND         23.0       ND       56
01/11/2017  18:15:00  HBV     0.0        ND        ND         22.7       ND       56
01/11/2017  18:30:00  HBV     0.0        ND        ND         23.0       ND       55
01/11/2017  18:45:00  HBV     0.0        ND        ND         23.0       ND       56
01/11/2017  19:00:00  HBV     0.0        ND        ND         22.7       ND       55
01/11/2017  19:15:00  HBV     0.0        ND        ND         22.7       ND       56
01/11/2017  19:30:00  HBV     0.0        ND        ND         22.5       ND       56
01/11/2017  19:45:00  HBV     0.0        ND        ND         22.7       ND       55
01/11/2017  20:00:00  HBV     0.0        ND        ND         22.7       ND       55
01/11/2017  20:15:00  HBV     0.0        ND        ND         22.5       ND       56
01/11/2017  20:30:00  HBV     0.0        ND        ND         22.5       ND       56
01/11/2017  20:45:00  HBV     0.0        ND        ND         22.5       ND       55
01/11/2017  21:00:00  HBV     0.0        ND        ND         22.5       ND       55
01/11/2017  21:15:00  HBV     0.0        ND        ND         22.5       ND       56
01/11/2017  21:30:00  HBV     0.0        ND        ND         22.5       ND       55
01/11/2017  21:45:00  HBV     0.0        ND        ND         22.5       ND       56
01/11/2017  22:00:00  HBV     0.0        ND        ND         22.3       ND       58
01/11/2017  22:15:00  HBV     0.0        ND        ND         22.3       ND       60
01/11/2017  22:30:00  HBV     0.0        ND        ND         22.0       ND       61
01/11/2017  22:45:00  HBV     0.0        ND        ND         22.0       ND       61
01/11/2017  23:00:00  HBV     0.0        ND        ND         22.0       ND       62
01/11/2017  23:15:00  HBV     0.0        ND        ND         22.0       ND       62
01/11/2017  23:30:00  HBV     0.0        ND        ND         22.0       ND       63
01/11/2017  23:45:00  HBV     0.0        ND        ND         21.8       ND       63
02/11/2017  00:00:00  HBV     0.0        ND        ND         21.8       ND       64
02/11/2017  00:15:00  HBV     0.0        ND        ND         21.8       ND       64
02/11/2017  00:30:00  HBV     0.0        ND        ND         21.8       ND       64
02/11/2017  00:45:00  HBV     0.0        ND        ND         21.8       ND       65
02/11/2017  01:00:00  HBV     0.0        ND        ND         21.5       ND       65
02/11/2017  01:15:00  HBV     0.0        ND        ND         21.5       ND       65
02/11/2017  01:30:00  HBV     0.0        ND        ND         21.3       ND       66
02/11/2017  01:45:00  HBV     0.0        ND        ND         21.3       ND       66
02/11/2017  02:00:00  HBV     0.0        ND        ND         21.0       ND       67
02/11/2017  02:15:00  HBV     0.0        ND        ND         21.0       ND       67
02/11/2017  02:30:00  HBV     0.0        ND        ND         21.0       ND       66
02/11/2017  02:45:00  HBV     0.0        ND        ND         21.0       ND       67
02/11/2017  03:00:00  HBV     0.0        ND        ND         20.8       ND       67
02/11/2017  04:15:00  HBV     0.0        ND        ND         20.8       ND       68
02/11/2017  04:30:00  HBV     0.0        ND        ND         20.5       ND       69
02/11/2017  04:45:00  HBV     0.0        ND        ND         20.5       ND       70
02/11/2017  05:00:00  HBV     0.0        ND        ND         20.5       ND       70
02/11/2017  05:15:00  HBV     0.0        ND        ND         20.5       ND       71
02/11/2017  05:30:00  HBV     0.0        ND        ND         20.8       ND       72
02/11/2017  05:45:00  HBV     0.0        ND        ND         20.5       ND       73
02/11/2017  06:00:00  HBV     0.0        ND        ND         20.8       ND       73
02/11/2017  06:15:00  HBV     0.0        ND        ND         20.8       ND       73
02/11/2017  06:30:00  HBV     0.0        ND        ND         20.5       ND       75
02/11/2017  06:45:00  HBV     0.0        ND        ND         20.8       ND       76
02/11/2017  07:00:00  HBV     0.0        ND        ND         21.0       ND       75
02/11/2017  07:15:00  HBV     0.0        ND        ND         21.3       ND       72
02/11/2017  07:30:00  HBV     0.0        ND        ND         21.5       ND       72
02/11/2017  07:45:00  HBV     0.0        ND        ND         21.8       ND       67
02/11/2017  08:00:00  HBV     0.0        ND        ND         21.8       ND       65
02/11/2017  08:15:00  HBV     0.0        ND        ND         22.0       ND       63
02/11/2017  08:30:00  HBV     0.0        ND        ND         22.5       ND       61
02/11/2017  08:45:00  HBV     0.0        ND        ND         23.0       ND       59
02/11/2017  09:00:00  HBV     0.0        ND        ND         23.2       ND       56
02/11/2017  09:15:00  HBV     0.0        ND        ND         23.0       ND       56
02/11/2017  09:30:00  HBV     0.0        ND        ND         23.2       ND       57
02/11/2017  09:45:00  HBV     0.0        ND        ND         23.7       ND       52
02/11/2017  10:00:00  HBV     0.0        ND        ND         24.7       ND       50
02/11/2017  10:15:00  HBV     0.0        ND        ND         24.7       ND       48
02/11/2017  10:30:00  HBV     0.0        ND        ND         24.5       ND       52
02/11/2017  10:45:00  HBV     0.0        ND        ND         23.7       ND       55
02/11/2017  11:00:00  HBV     0.0        ND        ND         24.2       ND       55
02/11/2017  11:15:00  HBV     0.0        ND        ND         24.2       ND       56
02/11/2017  11:30:00  HBV     0.0        ND        ND         25.2       ND       53
02/11/2017  11:45:00  HBV     0.0        ND        ND         25.7       ND       51
02/11/2017  12:00:00  HBV     0.0        ND        ND         25.7       ND       51
02/11/2017  12:15:00  HBV     0.0        ND        ND         26.2       ND       48
02/11/2017  12:30:00  HBV     0.0        ND        ND         26.4       ND       48
02/11/2017  12:45:00  HBV     0.0        ND        ND         26.7       ND       46
02/11/2017  13:00:00  HBV     0.0        ND        ND         26.7       ND       45
02/11/2017  13:15:00  HBV     0.0        ND        ND         27.4       ND       43
02/11/2017  13:30:00  HBV     0.0        ND        ND         26.9       ND       44
02/11/2017  13:45:00  HBV     0.0        ND        ND         26.9       ND       45
02/11/2017  14:00:00  HBV     0.0        ND        ND         26.7       ND       45
02/11/2017  14:15:00  HBV     0.0        ND        ND         26.2       ND       47
02/11/2017  14:30:00  HBV     0.0        ND        ND         26.7       ND       46
02/11/2017  14:45:00  HBV     0.0        ND        ND         26.7       ND       47
02/11/2017  15:00:00  HBV     0.0        ND        ND         26.4       ND       47
02/11/2017  15:15:00  HBV     0.0        ND        ND         26.7       ND       46
02/11/2017  15:30:00  HBV     0.0        ND        ND         26.4       ND       47
02/11/2017  15:45:00  HBV     0.0        ND        ND         26.7       ND       47
02/11/2017  16:00:00  HBV     0.0        ND        ND         25.4       ND       49
02/11/2017  16:15:00  HBV     0.0        ND        ND         25.2       ND       50
02/11/2017  16:30:00  HBV     0.0        ND        ND         25.2       ND       51
02/11/2017  16:45:00  HBV     0.0        ND        ND         25.2       ND       50
02/11/2017  17:00:00  HBV     0.0        ND        ND         24.2       ND       51
02/11/2017  17:15:00  HBV     0.0        ND        ND         24.0       ND       51
02/11/2017  17:30:00  HBV     0.0        ND        ND         24.0       ND       52
02/11/2017  17:45:00  HBV     0.0        ND        ND         23.7       ND       53
02/11/2017  18:00:00  HBV     0.0        ND        ND         23.5       ND       53
02/11/2017  18:15:00  HBV     0.0        ND        ND         23.5       ND       52
02/11/2017  18:30:00  HBV     0.0        ND        ND         23.5       ND       51
02/11/2017  18:45:00  HBV     0.0        ND        ND         23.5       ND       50
02/11/2017  19:00:00  HBV     0.0        ND        ND         23.2       ND       50
02/11/2017  19:15:00  HBV     0.0        ND        ND         23.2       ND       50
02/11/2017  19:30:00  HBV     0.0        ND        ND         23.2       ND       50
02/11/2017  19:45:00  HBV     0.0        ND        ND         23.2       ND       50
02/11/2017  20:00:00  HBV     0.0        ND        ND         23.2       ND       51
02/11/2017  20:15:00  HBV     0.0        ND        ND         23.2       ND       52
02/11/2017  20:30:00  HBV     0.0        ND        ND         23.2       ND       53
02/11/2017  20:45:00  HBV     0.0        ND        ND         23.2       ND       54
02/11/2017  21:00:00  HBV     0.0        ND        ND         23.2       ND       54
02/11/2017  21:15:00  HBV     0.0        ND        ND         23.2       ND       54
02/11/2017  21:30:00  HBV     0.0        ND        ND         23.0       ND       55
02/11/2017  21:45:00  HBV     0.0        ND        ND         22.7       ND       54
02/11/2017  22:00:00  HBV     0.0        ND        ND         22.7       ND       55
02/11/2017  22:15:00  HBV     0.0        ND        ND         22.7       ND       56
02/11/2017  22:30:00  HBV     0.0        ND        ND         22.5       ND       58
02/11/2017  22:45:00  HBV     0.0        ND        ND         22.5       ND       59
02/11/2017  23:00:00  HBV     0.0        ND        ND         22.3       ND       60
02/11/2017  23:15:00  HBV     0.0        ND        ND         22.3       ND       62
02/11/2017  23:30:00  HBV     0.0        ND        ND         22.3       ND       62
02/11/2017  23:45:00  HBV     0.0        ND        ND         22.0       ND       63
03/11/2017  00:00:00  HBV     0.0        ND        ND         22.0       ND       64
03/11/2017  00:15:00  HBV     0.0        ND        ND         22.0       ND       64
03/11/2017  00:30:00  HBV     0.0        ND        ND         21.8       ND       64
03/11/2017  00:45:00  HBV     0.0        ND        ND         21.8       ND       65
03/11/2017  01:00:00  HBV     0.0        ND        ND         21.8       ND       65
03/11/2017  01:15:00  HBV     0.0        ND        ND         21.8       ND       66
03/11/2017  01:30:00  HBV     0.0        ND        ND         21.5       ND       66
03/11/2017  01:45:00  HBV     0.0        ND        ND         21.5       ND       66
03/11/2017  02:00:00  HBV     0.0        ND        ND         21.5       ND       67
03/11/2017  02:15:00  HBV     0.0        ND        ND         21.5       ND       67
03/11/2017  02:30:00  HBV     0.0        ND        ND         21.3       ND       67
03/11/2017  02:45:00  HBV     0.0        ND        ND         21.5       ND       68
03/11/2017  03:00:00  HBV     0.0        ND        ND         21.3       ND       68
03/11/2017  04:15:00  HBV     0.0        ND        ND         21.0       ND       70
03/11/2017  04:30:00  HBV     0.0        ND        ND         21.0       ND       70
03/11/2017  04:45:00  HBV     0.0        ND        ND         20.8       ND       70
03/11/2017  05:00:00  HBV     0.0        ND        ND         21.0       ND       70
03/11/2017  05:15:00  HBV     0.0        ND        ND         21.0       ND       70
03/11/2017  05:30:00  HBV     0.0        ND        ND         21.0       ND       70
03/11/2017  05:45:00  HBV     0.0        ND        ND         21.0       ND       70
03/11/2017  06:00:00  HBV     0.0        ND        ND         21.0       ND       70
03/11/2017  06:15:00  HBV     0.0        ND        ND         20.8       ND       70
03/11/2017  06:30:00  HBV     0.0        ND        ND         21.0       ND       70
03/11/2017  06:45:00  HBV     0.0        ND        ND         21.0       ND       69
03/11/2017  07:00:00  HBV     0.0        ND        ND         21.5       ND       68
03/11/2017  07:15:00  HBV     0.0        ND        ND         22.5       ND       64
