Relatório Meteorológico da Estação: Guaratiba

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   Chuva  DirVento  VelVento  Temperatura  Pressao  Umidade
                                     (graus)     (m/s)    (celsius)    (hPa)      (%)
01/02/2013  00:00:00  HBV     0.0         -       0.0         25.1   1009.3       95
01/02/2013  00:15:00  HBV     0.0         -       0.0         24.7   1009.3       95
01/02/2013  00:30:00  HBV     0.0         -       0.0         24.3   1009.3       96
01/02/2013  00:45:00  HBV     0.0       127       0.5         24.3   1009.3       97
01/02/2013  01:00:00  HBV     0.0       127       0.5         24.3   1008.8       97
01/02/2013  01:15:00  HBV     0.0         -       0.0         24.6   1008.8       97
01/02/2013  01:30:00  HBV     0.0         -       0.0         23.7   1008.9       97
01/02/2013  01:45:00  HBV     0.0       144       0.4         23.8   1008.7       97
01/02/2013  02:00:00  HBV     0.0       107       0.4         24.6   1008.6       97
01/02/2013  02:15:00  HBV     0.0       096       1.1         25.2   1008.6       97
01/02/2013  02:30:00  HBV     0.0       094       0.6         25.1   1008.0       96
01/02/2013  02:45:00  HBV     0.0       126       0.6         23.7   1008.0       95
01/02/2013  03:00:00  HBV     0.0       121       0.2         24.2   1008.1       94
01/02/2013  03:15:00  HBV     0.0         -       0.0         24.0   1008.1       95
01/02/2013  03:30:00  HBV     0.0       110       0.4         23.8   1007.8       95
01/02/2013  03:45:00  HBV     0.0         -       0.0         23.5   1007.8       96
01/02/2013  04:00:00  HBV     0.0       071       0.3         23.6   1007.6       97
01/02/2013  04:15:00  HBV     0.0         -       0.0         23.5   1007.6       98
01/02/2013  04:30:00  HBV     0.0       084       0.6         23.6   1007.6       98
01/02/2013  04:45:00  HBV     0.0         -       0.0         23.2   1007.3       98
01/02/2013  05:00:00  HBV     0.0         -       0.0         23.1   1007.8       99
01/02/2013  05:15:00  HBV     0.0       061       0.3         23.2   1007.8       99
01/02/2013  05:30:00  HBV     0.0         -       0.0         23.2   1007.8      100
01/02/2013  05:45:00  HBV     0.0         -       0.0         23.2   1007.8      100
01/02/2013  06:00:00  HBV     0.0         -       0.0         23.2   1007.8      100
01/02/2013  06:15:00  HBV     0.0         -       0.0         23.4   1008.1      100
01/02/2013  06:30:00  HBV     0.0         -       0.0         23.4   1008.3      100
01/02/2013  06:45:00  HBV     0.0         -       0.0         23.2   1008.3      100
01/02/2013  07:00:00  HBV     0.0         -       0.0         23.5   1008.3      100
01/02/2013  07:15:00  HBV     0.0         -       0.0         24.6   1008.6      100
01/02/2013  07:30:00  HBV     0.0         -       0.0         24.7   1008.8      100
01/02/2013  07:45:00  HBV     0.0         -       0.0         24.7   1008.8      100
01/02/2013  08:00:00  HBV     0.0         -       0.0         24.3   1008.8       99
01/02/2013  08:15:00  HBV     0.0         -       0.0         24.9   1008.8       99
01/02/2013  08:30:00  HBV     0.0         -       0.0         25.2   1009.1       98
01/02/2013  08:45:00  HBV     0.0         -       0.0         25.3   1009.3       96
01/02/2013  09:00:00  HBV     0.0       099       0.1         26.2   1009.1       94
01/02/2013  09:15:00  HBV     0.0       115       2.1         25.9   1009.3       91
01/02/2013  09:30:00  HBV     0.0       111       2.5         27.9   1009.3       84
01/02/2013  09:45:00  HBV     0.0       121       0.7         29.5   1009.1       77
01/02/2013  10:00:00  HBV     0.0         -       0.0         29.0   1009.4       75
01/02/2013  10:15:00  HBV     0.0       106       1.6         28.1   1009.2       83
01/02/2013  10:30:00  HBV     0.0       128       2.6         28.6   1009.2       79
01/02/2013  10:45:00  HBV     0.0       136       3.3         28.1   1009.2       80
01/02/2013  11:00:00  HBV     0.0       139       2.5         27.9   1008.9       81
01/02/2013  11:15:00  HBV     0.0       129       2.9         29.7   1008.9       76
01/02/2013  11:30:00  HBV     0.0       112       3.0         29.6   1008.7       75
01/02/2013  11:45:00  HBV     0.0       121       4.4         28.4   1008.7       79
01/02/2013  12:00:00  HBV     0.0       105       3.2         29.6   1008.4       77
01/02/2013  12:15:00  HBV     0.0       103       2.0         30.4   1008.2       73
01/02/2013  12:30:00  HBV     0.0       115       2.1         30.4   1008.4       73
01/02/2013  12:45:00  HBV     0.0       086       5.5         30.3   1008.0       73
01/02/2013  13:00:00  HBV     0.0       090       3.6         29.8   1008.1       73
01/02/2013  13:15:00  HBV     0.0       115       4.0         30.3   1008.0       74
01/02/2013  13:30:00  HBV     0.0       115       5.5         29.9   1008.0       75
01/02/2013  13:45:00  HBV     0.0       138       3.8         30.2   1007.7       75
01/02/2013  14:00:00  HBV     0.0       092       3.1         29.8   1007.7       74
01/02/2013  14:15:00  HBV     0.0       136       2.1         29.7   1007.5       75
01/02/2013  14:30:00  HBV     0.0       085       5.6         29.7   1007.2       73
01/02/2013  14:45:00  HBV     0.0       094       2.3         29.7   1007.5       74
01/02/2013  15:00:00  HBV     0.0       041       2.5         29.9   1007.2       74
01/02/2013  15:15:00  HBV     0.0       102       4.7         29.7   1007.0       75
01/02/2013  15:30:00  HBV     0.0       071       5.0         29.1   1006.6       77
01/02/2013  15:45:00  HBV     0.0       094       3.5         28.8   1006.5       78
01/02/2013  16:00:00  HBV     0.0       107       6.7         29.5   1006.2       77
01/02/2013  16:15:00  HBV     0.0       080       4.2         29.1   1006.5       77
01/02/2013  16:30:00  HBV     0.0       098       5.2         28.8   1006.5       78
01/02/2013  16:45:00  HBV     0.0       061       1.9         28.4   1006.0       79
01/02/2013  17:00:00  HBV     0.0       119       4.1         27.9   1006.0       80
01/02/2013  17:15:00  HBV     0.0       081       7.3         27.7   1006.0       81
01/02/2013  17:30:00  HBV     0.0       061       3.7         28.0   1005.9       81
01/02/2013  17:45:00  HBV     0.0       047       4.8         26.9   1006.2       83
01/02/2013  18:00:00  HBV     0.0       092       8.0         27.0   1006.2       84
01/02/2013  18:15:00  HBV     0.0       102       6.8         26.4   1006.5       87
