Relatório Meteorológico da Estação: Guaratiba

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   Chuva  DirVento  VelVento  Temperatura  Pressao  Umidade
                                     (graus)     (m/s)    (celsius)    (hPa)      (%)
01/02/2015  00:00:00  HBV     0.0       222       1.3         25.6   1013.2       ND
01/02/2015  00:15:00  HBV     0.0       227       2.1         25.2   1012.5      100
01/02/2015  00:30:00  HBV     0.2       227       3.9         25.6   1012.7      100
01/02/2015  00:45:00  HBV     0.0       260       3.2         25.7   1012.5      100
01/02/2015  01:00:00  HBV     0.0       224       0.9         25.7   1012.7      100
01/02/2015  01:15:00  HBV     0.2       241       1.1         25.3   1012.0      100
01/02/2015  01:30:00  HBV     0.0         -       0.0         24.9   1011.5      100
01/02/2015  01:45:00  HBV     0.0       173       1.4         24.7   1011.0       ND
01/02/2015  02:00:00  HBV     0.2       168       1.4         24.6   1011.3      100
01/02/2015  02:15:00  HBV     0.0       202       1.8         24.6   1011.3      100
01/02/2015  02:30:00  HBV     0.0         -       0.0         24.7   1011.5      100
01/02/2015  02:45:00  HBV     0.0         -       0.0         24.7   1011.5      100
01/02/2015  03:00:00  HBV     0.0       214       0.9         24.6   1011.3      100
01/02/2015  03:15:00  HBV     0.0       240       2.2         24.7   1010.8      100
01/02/2015  03:30:00  HBV     0.0       232       1.6         24.6   1010.5      100
01/02/2015  03:45:00  HBV     0.0       239       1.1         24.8   1010.0      100
01/02/2015  04:00:00  HBV     0.0       268       1.9         25.2   1009.8      100
01/02/2015  04:15:00  HBV     0.0       265       0.1         25.7   1009.8      100
01/02/2015  04:30:00  HBV     0.0       202       1.5         25.4   1009.8      100
01/02/2015  04:45:00  HBV     0.0       152       0.4         24.9   1010.0      100
01/02/2015  05:00:00  HBV     0.0         -       0.0         24.8   1010.0      100
01/02/2015  05:15:00  HBV     0.0         -       0.0         24.6   1009.5      100
01/02/2015  05:30:00  HBV     0.0         -       0.0         24.5   1009.3      100
01/02/2015  05:45:00  HBV     0.0       290       2.3         25.1   1009.1      100
01/02/2015  06:00:00  HBV     0.0       241       1.2         24.9   1009.1      100
