Relatório Meteorológico da Estação: Irajá

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   Chuva  DirVento  VelVento  Temperatura  Pressao  Umidade
                                     (graus)     (Km/h)    (celsius)    (hPa)      (%)
01/02/2018  00:00:00  HBV     0.0        ND        ND         24.2       ND       99
01/02/2018  00:15:00  HBV     0.0        ND        ND         24.0       ND       99
01/02/2018  00:30:00  HBV     0.0        ND        ND         24.2       ND       99
01/02/2018  00:45:00  HBV     0.0        ND        ND         23.7       ND       99
01/02/2018  01:00:00  HBV     0.0        ND        ND         23.7       ND       99
01/02/2018  01:15:00  HBV     0.0        ND        ND         23.5       ND       99
01/02/2018  01:30:00  HBV     0.0        ND        ND         23.5       ND       99
01/02/2018  01:45:00  HBV     0.0        ND        ND         23.5       ND       99
01/02/2018  02:00:00  HBV     0.0        ND        ND         23.5       ND       99
01/02/2018  02:15:00  HBV     0.0        ND        ND         23.2       ND       99
01/02/2018  02:30:00  HBV     0.0        ND        ND         23.0       ND       99
01/02/2018  02:45:00  HBV     0.0        ND        ND         23.0       ND      100
01/02/2018  03:00:00  HBV     0.0        ND        ND         23.2       ND       99
01/02/2018  03:15:00  HBV     0.0        ND        ND         23.0       ND       99
01/02/2018  03:30:00  HBV     0.0        ND        ND         23.0       ND       99
01/02/2018  03:45:00  HBV     0.0        ND        ND         23.0       ND       99
01/02/2018  04:00:00  HBV     0.0        ND        ND         23.0       ND      100
01/02/2018  04:15:00  HBV     0.0        ND        ND         23.0       ND       99
01/02/2018  04:30:00  HBV     0.0        ND        ND         23.0       ND      100
01/02/2018  04:45:00  HBV     0.0        ND        ND         23.0       ND      100
01/02/2018  05:00:00  HBV     0.0        ND        ND         22.7       ND       99
01/02/2018  05:15:00  HBV     0.0        ND        ND         22.7       ND      100
01/02/2018  05:30:00  HBV     0.0        ND        ND         22.7       ND      100
01/02/2018  05:45:00  HBV     0.0        ND        ND         22.5       ND      100
01/02/2018  06:00:00  HBV     0.0        ND        ND         22.7       ND      100
01/02/2018  06:15:00  HBV     0.0        ND        ND         22.5       ND      100
01/02/2018  06:30:00  HBV     0.0        ND        ND         22.5       ND      100
01/02/2018  06:45:00  HBV     0.0        ND        ND         22.7       ND      100
01/02/2018  07:00:00  HBV     0.0        ND        ND         22.5       ND      100
01/02/2018  07:15:00  HBV     0.0        ND        ND         23.0       ND      100
01/02/2018  07:30:00  HBV     0.0        ND        ND         23.5       ND       99
01/02/2018  07:45:00  HBV     0.0        ND        ND         23.7       ND       99
01/02/2018  08:00:00  HBV     0.0        ND        ND         24.2       ND       99
01/02/2018  08:15:00  HBV     0.0        ND        ND         23.7       ND       99
01/02/2018  08:30:00  HBV     0.0        ND        ND         24.7       ND       99
01/02/2018  08:45:00  HBV     0.0        ND        ND         24.5       ND       99
01/02/2018  09:00:00  HBV     0.0        ND        ND         24.7       ND       97
01/02/2018  09:15:00  HBV     0.0        ND        ND         25.2       ND       93
01/02/2018  09:30:00  HBV     0.0        ND        ND         25.7       ND       92
01/02/2018  09:45:00  HBV     0.0        ND        ND         25.9       ND       80
01/02/2018  10:00:00  HBV     0.0        ND        ND         26.2       ND       75
01/02/2018  10:15:00  HBV     0.0        ND        ND         26.4       ND       70
01/02/2018  10:30:00  HBV     0.0        ND        ND         27.1       ND       68
01/02/2018  10:45:00  HBV     0.0        ND        ND         26.9       ND       67
01/02/2018  11:00:00  HBV     0.0        ND        ND         27.6       ND       64
01/02/2018  11:15:00  HBV     0.0        ND        ND         27.4       ND       66
