Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/05/2003 00:00:00 nHBV 0.0 - 0.0 26.2 1007.3 79 
01/05/2003 00:15:00 nHBV 0.0 - 0.0 26.2 1007.1 81 
01/05/2003 00:30:00 nHBV 0.0 026 0.1 25.9 1007.0 82 
01/05/2003 00:45:00 nHBV 0.0 - 0.0 25.7 1007.0 84 
01/05/2003 01:00:00 nHBV 0.0 041 0.6 25.7 1007.0 85 
01/05/2003 01:15:00 nHBV 0.0 037 0.6 25.4 1006.7 85 
01/05/2003 01:30:00 nHBV 0.0 - 0.0 25.3 1006.7 86 
01/05/2003 01:45:00 nHBV 0.0 - 0.0 25.3 1006.6 86 
01/05/2003 02:00:00 nHBV 0.0 - 0.0 25.2 1006.5 87 
01/05/2003 02:15:00 nHBV 0.0 - 0.0 25.2 1006.2 86 
01/05/2003 02:30:00 nHBV 0.0 - 0.0 25.1 1006.2 87 
01/05/2003 02:45:00 nHBV 0.0 - 0.0 24.9 1006.1 87 
01/05/2003 03:00:00 nHBV 0.0 - 0.0 24.9 1006.2 86 
01/05/2003 03:15:00 nHBV 0.0 - 0.0 24.8 1006.1 87 
01/05/2003 03:30:00 nHBV 0.0 - 0.0 24.8 1006.0 86 
01/05/2003 03:45:00 nHBV 0.0 - 0.0 24.9 1006.2 86 
01/05/2003 04:00:00 nHBV 0.0 - 0.0 24.8 1006.0 87 
01/05/2003 04:15:00 nHBV 0.0 - 0.0 24.3 1005.9 85 
01/05/2003 04:30:00 nHBV 0.0 - 0.0 24.3 1006.1 83 
01/05/2003 04:45:00 nHBV 0.0 072 0.2 24.2 1006.2 82 
01/05/2003 05:00:00 nHBV 0.0 - 0.0 24.5 1006.2 80 
01/05/2003 05:15:00 nHBV 0.0 - 0.0 24.3 1006.2 80 
