Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/10/2018 00:00:00 nHBV 0.0 086 2.5 25.1 1008.7 77 
01/10/2018 00:15:00 nHBV 0.0 - 0.0 25.3 1008.7 77 
01/10/2018 00:30:00 nHBV 0.0 - 0.0 24.9 1008.2 78 
01/10/2018 00:45:00 nHBV 0.0 - 0.0 25.1 1008.2 78 
01/10/2018 01:00:00 nHBV 0.0 - 0.0 25.2 1008.0 78 
01/10/2018 01:15:00 nHBV 0.0 - 0.0 25.2 1007.7 78 
01/10/2018 01:30:00 nHBV 0.0 - 0.0 24.9 1007.7 78 
01/10/2018 01:45:00 nHBV 0.0 - 0.0 24.8 1007.2 78 
01/10/2018 02:00:00 nHBV 0.0 - 0.0 25.1 1007.2 78 
01/10/2018 02:15:00 nHBV 0.0 - 0.0 24.9 1007.0 79 
01/10/2018 02:30:00 nHBV 0.0 - 0.0 24.9 1006.7 80 
01/10/2018 02:45:00 nHBV 0.0 - 0.0 24.7 1006.7 78 
01/10/2018 03:00:00 nHBV 0.0 - 0.0 25.1 1007.0 79 
01/10/2018 03:15:00 nHBV 0.0 - 0.0 25.1 1006.7 80 
01/10/2018 03:30:00 nHBV 0.0 - 0.0 24.6 1007.0 80 
01/10/2018 03:45:00 nHBV 0.0 089 4.2 24.8 1007.0 79 
01/10/2018 04:00:00 nHBV 0.0 - 0.0 24.8 1007.0 79 
01/10/2018 04:15:00 nHBV 0.0 - 0.0 24.5 1006.7 80 
01/10/2018 04:30:00 nHBV 0.0 167 3.5 24.8 1006.7 80 
01/10/2018 04:45:00 nHBV 0.0 089 2.8 24.8 1006.7 80 
01/10/2018 05:00:00 nHBV 0.0 - 0.0 24.6 1006.7 81 
01/10/2018 05:15:00 nHBV 0.0 - 0.0 24.3 1006.7 81 
