Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/06/2021 00:00:00 nHBV 0.0 - 0.0 21.5 1012.6 94 
01/06/2021 00:05:00 nHBV 0.0 - 0.0 21.4 1012.5 94 
01/06/2021 00:10:00 nHBV 0.0 - 0.0 21.6 1012.6 93 
01/06/2021 00:15:00 nHBV 0.0 - 0.0 21.3 1012.4 93 
01/06/2021 00:20:00 nHBV 0.0 - 0.0 21.4 1012.2 93 
01/06/2021 00:25:00 nHBV 0.0 - 0.0 21.4 1012.4 93 
01/06/2021 00:30:00 nHBV 0.0 - 0.0 21.6 1012.4 94 
01/06/2021 00:35:00 nHBV 0.0 - 0.0 21.4 1012.4 94 
01/06/2021 00:40:00 nHBV 0.0 - 0.0 21.6 1012.5 94 
01/06/2021 00:45:00 nHBV 0.0 - 0.0 21.4 1012.2 94 
01/06/2021 00:50:00 nHBV 0.0 - 0.0 21.5 1012.2 94 
01/06/2021 00:55:00 nHBV 0.0 - 0.0 21.3 1012.1 94 
01/06/2021 01:00:00 nHBV 0.0 - 0.0 21.4 1012.2 94 
01/06/2021 01:05:00 nHBV 0.0 - 0.0 21.3 1012.2 94 
01/06/2021 01:10:00 nHBV 0.0 - 0.0 21.4 1012.2 94 
01/06/2021 01:15:00 nHBV 0.0 - 0.0 21.4 1012.2 94 
01/06/2021 01:20:00 nHBV 0.0 - 0.0 21.3 1012.2 94 
01/06/2021 01:25:00 nHBV 0.0 - 0.0 21.4 1012.2 94 
01/06/2021 01:30:00 nHBV 0.0 - 0.0 21.2 1012.4 94 
01/06/2021 01:35:00 nHBV 0.0 - 0.0 21.3 1012.1 94 
01/06/2021 01:40:00 nHBV 0.0 - 0.0 21.5 1012.1 94 
01/06/2021 01:45:00 nHBV 0.0 - 0.0 21.4 1012.0 94 
