Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/12/2016 00:00:00 HBV 0.0 - 0.0 22.9 1016.5 69 
01/12/2016 00:15:00 HBV 0.0 - 0.0 22.5 1016.3 70 
01/12/2016 00:30:00 HBV 0.0 - 0.0 21.6 1016.1 74 
01/12/2016 00:45:00 HBV 0.0 - 0.0 22.3 1016.3 74 
01/12/2016 01:00:00 HBV 0.2 155 12.3 22.5 1015.6 70 
01/12/2016 01:15:00 HBV 0.0 - 0.0 22.4 1016.0 71 
01/12/2016 01:30:00 HBV 0.0 - 0.0 22.3 1015.6 71 
01/12/2016 01:45:00 HBV 0.0 - 0.0 22.4 1015.5 71 
01/12/2016 02:00:00 HBV 0.0 - 0.0 22.0 1015.2 77 
01/12/2016 02:15:00 HBV 0.0 150 4.6 21.8 1015.0 78 
01/12/2016 02:30:00 HBV 0.0 - 0.0 21.6 1014.8 77 
01/12/2016 02:45:00 HBV 0.0 - 0.0 21.6 1014.8 77 
01/12/2016 03:00:00 HBV 0.0 - 0.0 21.5 1014.8 77 
01/12/2016 03:15:00 HBV 0.0 152 0.4 21.5 1014.6 75 
01/12/2016 03:30:00 HBV 0.0 - 0.0 21.6 1014.6 75 
01/12/2016 03:45:00 HBV 0.0 - 0.0 21.8 1014.8 75 
01/12/2016 04:00:00 HBV 0.0 - 0.0 21.5 1014.8 75 
01/12/2016 04:15:00 HBV 0.0 - 0.0 22.0 1014.7 75 
01/12/2016 04:30:00 HBV 0.0 - 0.0 21.8 1014.7 77 
01/12/2016 04:45:00 HBV 0.0 - 0.0 21.4 1014.8 76 
01/12/2016 05:00:00 HBV 0.0 - 0.0 21.6 1014.7 75 
01/12/2016 05:15:00 HBV 0.0 - 0.0 21.5 1014.7 76 
01/12/2016 05:30:00 HBV 0.0 - 0.0 21.4 1014.8 76 
