Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/04/2018 00:00:00 nHBV 0.0 132 2.8 26.0 1007.5 76 
01/04/2018 00:15:00 nHBV 0.0 - 0.0 25.9 1007.2 76 
01/04/2018 00:30:00 nHBV 0.0 112 4.9 26.2 1007.8 77 
01/04/2018 00:45:00 nHBV 0.0 094 4.9 25.7 1007.2 77 
01/04/2018 01:00:00 nHBV 0.0 - 0.0 25.7 1007.0 77 
01/04/2018 01:15:00 nHBV 0.0 - 0.0 25.6 1007.0 77 
01/04/2018 01:30:00 nHBV 0.0 - 0.0 25.9 1006.9 76 
01/04/2018 01:45:00 nHBV 0.0 - 0.0 25.4 1006.7 77 
01/04/2018 02:00:00 nHBV 0.0 - 0.0 25.4 1006.5 77 
01/04/2018 02:15:00 nHBV 0.0 - 0.0 25.4 1006.2 77 
01/04/2018 02:30:00 nHBV 0.0 - 0.0 25.4 1006.2 78 
01/04/2018 02:45:00 nHBV 0.0 - 0.0 25.3 1006.0 78 
01/04/2018 03:00:00 nHBV 0.0 - 0.0 25.2 1005.8 78 
01/04/2018 03:15:00 nHBV 0.0 - 0.0 25.2 1005.8 78 
01/04/2018 03:30:00 nHBV 0.0 - 0.0 25.3 1005.8 77 
01/04/2018 03:45:00 nHBV 0.0 - 0.0 25.3 1005.5 77 
01/04/2018 04:00:00 nHBV 0.0 - 0.0 24.9 1005.5 78 
01/04/2018 04:15:00 nHBV 0.0 - 0.0 24.8 1005.5 79 
01/04/2018 04:30:00 nHBV 0.0 - 0.0 24.9 1005.5 79 
01/04/2018 04:45:00 nHBV 0.0 - 0.0 25.2 1005.5 80 
01/04/2018 05:00:00 nHBV 0.0 - 0.0 24.8 1005.8 80 
01/04/2018 05:15:00 nHBV 0.0 - 0.0 24.9 1005.5 79 
