Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/12/2002 00:00:00 HBV 0.0 298 1.6 28.4 999.4 62 
01/12/2002 00:15:00 HBV 0.0 331 1.0 28.5 999.2 62 
01/12/2002 00:30:00 HBV 0.0 336 1.1 28.6 998.9 62 
01/12/2002 00:45:00 HBV 0.0 347 0.4 28.1 998.8 67 
01/12/2002 01:00:00 ND ND ND ND ND ND ND 
01/12/2002 01:15:00 ND ND ND ND ND ND ND 
01/12/2002 01:30:00 ND ND ND ND ND ND ND 
01/12/2002 01:45:00 ND ND ND ND ND ND ND 
01/12/2002 02:00:00 ND ND ND ND ND ND ND 
01/12/2002 02:15:00 ND ND ND ND ND ND ND 
01/12/2002 02:30:00 ND ND ND ND ND ND ND 
01/12/2002 02:45:00 ND ND ND ND ND ND ND 
01/12/2002 03:00:00 ND ND ND ND ND ND ND 
01/12/2002 03:15:00 ND ND ND ND ND ND ND 
01/12/2002 03:30:00 ND ND ND ND ND ND ND 
01/12/2002 03:45:00 ND ND ND ND ND ND ND 
01/12/2002 04:00:00 ND ND ND ND ND ND ND 
01/12/2002 04:15:00 ND ND ND ND ND ND ND 
01/12/2002 04:30:00 ND ND ND ND ND ND ND 
01/12/2002 04:45:00 ND ND ND ND ND ND ND 
01/12/2002 05:00:00 ND ND ND ND ND ND ND 
01/12/2002 05:15:00 ND ND ND ND ND ND ND 
01/12/2002 05:30:00 ND ND ND ND ND ND ND 
01/12/2002 05:45:00 ND ND ND ND ND ND ND 
01/12/2002 06:00:00 ND ND ND ND ND ND ND 
01/12/2002 06:15:00 ND ND ND ND ND ND ND 
01/12/2002 06:30:00 ND ND ND ND ND ND ND 
01/12/2002 06:45:00 ND ND ND ND ND ND ND 
01/12/2002 07:00:00 ND ND ND ND ND ND ND 
01/12/2002 07:15:00 ND ND ND ND ND ND ND 
