Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/08/2008 00:00:00 nHBV 0.0 355 0.1 23.6 1014.1 60 
01/08/2008 00:15:00 nHBV 0.0 006 1.1 23.5 1014.1 62 
01/08/2008 00:30:00 nHBV 0.0 333 0.8 23.1 1013.9 64 
01/08/2008 00:45:00 nHBV 0.0 315 1.0 23.1 1013.7 67 
01/08/2008 01:00:00 nHBV 0.0 - 0.0 22.7 1013.7 68 
01/08/2008 01:15:00 nHBV 0.0 285 2.2 22.9 1013.6 68 
01/08/2008 01:30:00 nHBV 0.0 285 1.9 22.7 1013.5 70 
01/08/2008 01:45:00 nHBV 0.0 274 1.8 22.7 1013.5 70 
01/08/2008 02:00:00 nHBV 0.0 279 2.0 22.6 1013.3 71 
01/08/2008 02:15:00 nHBV 0.0 262 1.6 22.4 1013.3 72 
01/08/2008 02:30:00 nHBV 0.0 252 1.9 22.5 1013.2 74 
01/08/2008 02:45:00 nHBV 0.0 - 0.0 22.4 1013.1 74 
01/08/2008 03:00:00 nHBV 0.0 - 0.0 22.1 1013.1 75 
01/08/2008 03:15:00 nHBV 0.0 282 2.8 22.0 1013.0 76 
01/08/2008 03:30:00 nHBV 0.0 295 2.0 21.9 1012.8 76 
01/08/2008 03:45:00 nHBV 0.0 - 0.0 21.9 1012.8 76 
01/08/2008 04:00:00 nHBV 0.0 - 0.0 21.8 1012.8 77 
01/08/2008 04:15:00 nHBV 0.0 069 1.5 21.8 1012.6 78 
01/08/2008 04:30:00 nHBV 0.0 024 0.8 21.8 1012.6 81 
01/08/2008 04:45:00 nHBV 0.0 006 0.8 21.5 1012.6 78 
01/08/2008 05:00:00 nHBV 0.0 - 0.0 21.5 1012.8 77 
01/08/2008 05:15:00 nHBV 0.0 102 1.8 21.5 1012.7 83 
