Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/12/2015 00:00:00 HBV 0.0 - 0.0 22.0 1015.3 91 
01/12/2015 00:15:00 HBV 0.0 207 3.5 22.3 1014.9 91 
01/12/2015 00:30:00 HBV 0.0 232 4.2 21.9 1014.8 90 
01/12/2015 00:45:00 HBV 0.0 - 0.0 22.1 1014.6 90 
01/12/2015 01:00:00 HBV 0.0 - 0.0 22.0 1014.4 90 
01/12/2015 01:15:00 HBV 0.0 - 0.0 22.1 1014.6 90 
01/12/2015 01:30:00 HBV 0.0 - 0.0 21.5 1014.3 90 
01/12/2015 01:45:00 HBV 0.0 - 0.0 21.9 1014.1 90 
01/12/2015 02:00:00 HBV 0.0 - 0.0 22.0 1014.1 90 
01/12/2015 02:15:00 HBV 0.0 235 5.6 21.4 1013.7 92 
01/12/2015 02:30:00 HBV 0.0 - 0.0 21.4 1013.8 94 
01/12/2015 02:45:00 HBV 0.0 - 0.0 21.5 1013.6 94 
01/12/2015 03:00:00 HBV 0.0 - 0.0 21.4 1013.2 94 
01/12/2015 03:15:00 HBV 0.0 110 0.7 21.4 1013.3 94 
01/12/2015 03:30:00 HBV 0.0 - 0.0 21.9 1013.6 94 
01/12/2015 03:45:00 HBV 0.0 - 0.0 21.6 1013.2 93 
01/12/2015 04:00:00 HBV 0.0 - 0.0 21.8 1013.3 91 
01/12/2015 04:15:00 HBV 0.0 123 3.5 21.9 1013.1 90 
01/12/2015 04:30:00 HBV 0.0 - 0.0 22.0 1013.1 90 
01/12/2015 04:45:00 HBV 0.0 - 0.0 22.1 1013.1 89 
01/12/2015 05:00:00 HBV 0.0 - 0.0 22.4 1013.2 89 
01/12/2015 05:15:00 HBV 0.0 - 0.0 22.1 1013.3 89 
01/12/2015 05:30:00 HBV 0.0 119 3.9 22.0 1013.5 89 
