Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/06/2009 00:00:00 HBV 0.0 179 0.4 25.9 1005.3 78 
01/06/2009 00:15:00 HBV 0.0 - 0.0 25.7 1005.2 78 
01/06/2009 00:30:00 HBV 0.0 - 0.0 25.7 1004.8 77 
01/06/2009 00:45:00 HBV 0.0 024 0.4 25.6 1005.0 77 
01/06/2009 01:00:00 HBV 0.0 - 0.0 25.9 1004.9 74 
01/06/2009 01:15:00 HBV 0.0 130 0.3 26.0 1004.8 74 
01/06/2009 01:30:00 HBV 0.0 - 0.0 25.8 1004.9 76 
01/06/2009 01:45:00 HBV 0.0 234 0.1 25.7 1004.8 73 
01/06/2009 02:00:00 HBV 0.0 - 0.0 25.8 1004.8 71 
01/06/2009 02:15:00 HBV 0.0 321 0.7 25.7 1004.8 73 
01/06/2009 02:30:00 HBV 0.0 332 0.8 25.7 1005.0 71 
01/06/2009 02:45:00 HBV 0.0 355 3.1 27.0 1005.2 61 
01/06/2009 03:00:00 HBV 0.0 350 4.1 26.8 1005.5 64 
01/06/2009 03:15:00 HBV 0.0 327 2.3 25.1 1005.6 77 
01/06/2009 03:30:00 HBV 0.0 328 2.8 24.7 1005.9 78 
01/06/2009 03:45:00 HBV 0.0 332 3.3 24.3 1006.0 79 
01/06/2009 04:00:00 HBV 0.0 340 3.3 24.5 1006.2 77 
01/06/2009 04:15:00 HBV 0.0 318 2.9 24.1 1006.1 78 
01/06/2009 04:30:00 HBV 0.0 339 2.9 24.1 1006.1 78 
01/06/2009 04:45:00 HBV 0.0 316 2.5 23.8 1006.2 79 
01/06/2009 05:00:00 HBV 0.0 325 2.2 23.7 1006.2 79 
01/06/2009 05:15:00 HBV 0.0 334 2.1 23.6 1006.5 78 
01/06/2009 05:30:00 HBV 0.0 326 2.5 23.6 1006.6 79 
