Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/07/2015 00:00:00 nHBV 0.0 - 0.0 23.4 1012.8 68 
01/07/2015 00:15:00 nHBV 0.0 - 0.0 23.1 1012.8 68 
01/07/2015 00:30:00 nHBV 0.0 - 0.0 23.1 1012.8 69 
01/07/2015 00:45:00 nHBV 0.0 - 0.0 23.0 1012.8 70 
01/07/2015 01:00:00 nHBV 0.0 - 0.0 22.9 1012.8 69 
01/07/2015 01:15:00 nHBV 0.0 - 0.0 22.5 1012.8 71 
01/07/2015 01:30:00 nHBV 0.0 - 0.0 22.6 1012.6 70 
01/07/2015 01:45:00 nHBV 0.0 - 0.0 22.7 1012.6 71 
01/07/2015 02:00:00 nHBV 0.0 - 0.0 22.6 1012.4 71 
01/07/2015 02:15:00 nHBV 0.0 - 0.0 22.1 1012.1 71 
01/07/2015 02:30:00 nHBV 0.0 - 0.0 22.1 1012.1 73 
01/07/2015 02:45:00 nHBV 0.0 - 0.0 22.0 1011.9 73 
01/07/2015 03:00:00 nHBV 0.0 - 0.0 22.3 1011.9 73 
01/07/2015 03:15:00 nHBV 0.0 - 0.0 22.0 1011.9 73 
01/07/2015 03:30:00 nHBV 0.0 - 0.0 21.9 1011.9 71 
01/07/2015 03:45:00 nHBV 0.0 - 0.0 22.1 1011.9 72 
01/07/2015 04:00:00 nHBV 0.0 - 0.0 22.4 1011.9 69 
01/07/2015 04:15:00 nHBV 0.0 - 0.0 22.6 1012.1 68 
01/07/2015 04:30:00 nHBV 0.0 - 0.0 22.4 1012.0 68 
01/07/2015 04:45:00 nHBV 0.0 - 0.0 21.8 1012.2 71 
01/07/2015 05:00:00 nHBV 0.0 - 0.0 21.6 1012.4 71 
01/07/2015 05:15:00 nHBV 0.0 - 0.0 22.0 1012.2 72 
