Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/04/2014 00:00:00 nHBV 0.0 104 2.6 25.6 1010.9 83 
01/04/2014 00:15:00 nHBV 0.0 154 2.2 25.1 1010.6 83 
01/04/2014 00:30:00 nHBV 0.0 112 2.1 25.4 1010.6 82 
01/04/2014 00:45:00 nHBV 0.0 132 2.1 25.1 1010.6 82 
01/04/2014 01:00:00 nHBV 0.0 110 2.0 25.2 1010.4 81 
01/04/2014 01:15:00 nHBV 0.0 087 1.5 25.8 1010.2 81 
01/04/2014 01:30:00 nHBV 0.0 086 1.3 25.4 1010.2 79 
01/04/2014 01:45:00 nHBV 0.0 137 1.6 25.2 1010.2 81 
01/04/2014 02:00:00 nHBV 0.0 - 0.0 25.6 1010.2 82 
01/04/2014 02:15:00 nHBV 0.0 142 1.3 24.9 1009.9 82 
01/04/2014 02:30:00 nHBV 0.0 - 0.0 24.9 1009.9 80 
01/04/2014 02:45:00 nHBV 0.0 - 0.0 25.2 1009.4 80 
01/04/2014 03:00:00 nHBV 0.0 - 0.0 25.2 1009.4 78 
01/04/2014 03:15:00 nHBV 0.0 - 0.0 25.6 1009.4 78 
01/04/2014 03:30:00 nHBV 0.0 - 0.0 25.6 1009.4 78 
01/04/2014 03:45:00 nHBV 0.0 108 2.1 25.1 1009.4 82 
01/04/2014 04:00:00 nHBV 0.0 112 1.7 24.8 1009.4 83 
01/04/2014 04:15:00 nHBV 0.0 100 1.4 24.7 1009.7 83 
01/04/2014 04:30:00 nHBV 0.0 121 2.1 25.1 1009.7 85 
01/04/2014 04:45:00 nHBV 0.0 - 0.0 24.7 1009.7 85 
01/04/2014 05:00:00 nHBV 0.0 120 1.3 25.1 1009.4 84 
01/04/2014 05:15:00 nHBV 0.0 - 0.0 24.9 1009.7 83 
