Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/06/2013 00:00:00 nHBV 0.0 203 1.1 20.5 1015.4 79 
01/06/2013 00:15:00 nHBV 0.0 - 0.0 20.5 1015.4 80 
01/06/2013 00:30:00 nHBV 0.0 197 1.4 20.4 1015.2 80 
01/06/2013 00:45:00 nHBV 0.0 193 1.2 20.7 1014.9 80 
01/06/2013 01:00:00 nHBV 0.0 208 1.7 20.5 1014.7 81 
01/06/2013 01:15:00 nHBV 0.0 203 1.1 19.9 1014.7 81 
01/06/2013 01:30:00 nHBV 0.0 202 1.8 20.3 1014.4 82 
01/06/2013 01:45:00 nHBV 0.0 187 1.7 19.8 1014.4 81 
01/06/2013 02:00:00 nHBV 0.0 204 1.0 19.8 1014.2 82 
01/06/2013 02:15:00 nHBV 0.0 - 0.0 19.7 1014.2 82 
01/06/2013 02:30:00 nHBV 0.0 214 0.1 19.8 1013.9 82 
01/06/2013 02:45:00 nHBV 0.0 223 0.7 19.7 1013.9 83 
01/06/2013 03:00:00 nHBV 0.0 209 1.8 19.8 1013.9 82 
01/06/2013 03:15:00 nHBV 0.0 201 1.5 19.7 1013.9 81 
01/06/2013 03:30:00 nHBV 0.0 201 2.4 20.1 1013.9 80 
01/06/2013 03:45:00 nHBV 0.0 192 2.4 20.4 1013.9 79 
01/06/2013 04:00:00 nHBV 0.0 195 1.7 20.3 1013.9 80 
01/06/2013 04:15:00 nHBV 0.0 215 1.3 20.2 1013.9 80 
01/06/2013 04:30:00 nHBV 0.0 085 0.9 19.9 1013.9 81 
01/06/2013 04:45:00 nHBV 0.0 089 1.8 19.9 1014.2 81 
01/06/2013 05:00:00 nHBV 0.0 101 0.5 19.8 1014.2 81 
01/06/2013 05:15:00 nHBV 0.0 - 0.0 20.1 1014.2 83 
