Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/06/2004 00:00:00 nHBV 0.2 120 2.1 19.8 1015.5 86 
01/06/2004 00:15:00 nHBV 0.4 193 1.6 19.7 1015.6 87 
01/06/2004 00:30:00 nHBV 1.8 161 1.0 19.3 1015.8 89 
01/06/2004 00:45:00 nHBV 0.4 132 1.0 19.1 1015.4 90 
01/06/2004 01:00:00 nHBV 0.4 214 0.9 19.0 1015.3 90 
01/06/2004 01:15:00 nHBV 0.0 198 1.1 19.0 1015.4 91 
01/06/2004 01:30:00 nHBV 0.0 - 0.0 19.1 1015.2 91 
01/06/2004 01:45:00 nHBV 0.0 066 1.2 19.1 1014.9 92 
01/06/2004 02:00:00 nHBV 0.0 167 1.0 19.0 1014.7 92 
01/06/2004 02:15:00 nHBV 0.0 287 1.1 19.0 1014.2 92 
01/06/2004 02:30:00 nHBV 0.0 265 0.6 19.2 1014.4 92 
01/06/2004 02:45:00 nHBV 0.0 229 1.4 19.3 1014.3 91 
01/06/2004 03:00:00 nHBV 0.0 223 1.3 19.1 1014.2 91 
01/06/2004 03:15:00 nHBV 0.0 054 0.8 19.0 1013.8 92 
01/06/2004 03:30:00 nHBV 0.0 208 0.9 19.0 1013.8 92 
01/06/2004 03:45:00 nHBV 0.0 201 1.1 19.0 1013.9 92 
01/06/2004 04:00:00 nHBV 0.0 - 0.0 19.0 1013.8 92 
01/06/2004 04:15:00 nHBV 0.2 - 0.0 19.0 1013.6 92 
01/06/2004 04:30:00 nHBV 0.0 189 1.2 18.8 1013.5 92 
01/06/2004 04:45:00 nHBV 0.0 240 1.7 19.1 1013.3 92 
01/06/2004 05:00:00 nHBV 0.0 204 2.3 19.2 1013.6 91 
01/06/2004 05:15:00 nHBV 0.0 244 1.6 18.8 1013.6 91 
