Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/01/2021 00:00:00 HBV 0.0 - 0.0 25.7 1007.7 81 
01/01/2021 00:05:00 HBV 0.0 - 0.0 25.8 1007.7 81 
01/01/2021 00:10:00 HBV 0.0 - 0.0 25.7 1007.5 81 
01/01/2021 00:15:00 HBV 0.0 - 0.0 25.7 1007.5 81 
01/01/2021 00:20:00 HBV 0.0 - 0.0 25.8 1007.2 81 
01/01/2021 00:25:00 HBV 0.0 - 0.0 25.9 1007.3 81 
01/01/2021 00:30:00 HBV 0.0 - 0.0 25.8 1007.0 81 
01/01/2021 00:35:00 HBV 0.0 - 0.0 25.8 1007.0 81 
01/01/2021 00:40:00 HBV 0.0 - 0.0 26.0 1007.0 81 
01/01/2021 00:45:00 HBV 0.0 - 0.0 25.9 1007.0 81 
01/01/2021 00:50:00 HBV 0.0 - 0.0 26.0 1007.0 82 
01/01/2021 00:55:00 HBV 0.0 - 0.0 25.7 1007.0 82 
01/01/2021 01:00:00 HBV 0.0 - 0.0 25.7 1007.0 82 
01/01/2021 01:05:00 HBV 0.0 - 0.0 25.7 1007.0 82 
01/01/2021 01:10:00 HBV 0.0 - 0.0 25.6 1006.7 82 
01/01/2021 01:15:00 HBV 0.0 - 0.0 25.4 1006.7 82 
01/01/2021 01:20:00 HBV 0.0 - 0.0 25.2 1006.7 81 
01/01/2021 01:25:00 HBV 0.0 - 0.0 25.4 1006.7 81 
01/01/2021 01:30:00 HBV 0.0 - 0.0 25.3 1006.7 79 
01/01/2021 01:35:00 HBV 0.0 - 0.0 25.6 1006.5 78 
01/01/2021 01:40:00 HBV 0.0 - 0.0 25.4 1006.5 78 
01/01/2021 01:45:00 HBV 0.0 - 0.0 25.4 1006.2 77 
01/01/2021 01:50:00 HBV 0.0 - 0.0 25.4 1006.2 78 
