Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/07/2017 00:00:00 HBV 0.0 - 0.0 21.3 1015.5 71 
01/07/2017 00:15:00 HBV 0.0 - 0.0 21.5 1015.5 68 
01/07/2017 00:30:00 HBV 0.0 - 0.0 21.4 1015.5 69 
01/07/2017 00:45:00 HBV 0.0 - 0.0 21.3 1015.5 71 
01/07/2017 01:00:00 HBV 0.0 - 0.0 20.8 1015.5 70 
01/07/2017 01:15:00 HBV 0.0 - 0.0 20.9 1015.5 71 
01/07/2017 01:30:00 HBV 0.0 - 0.0 20.2 1015.5 72 
01/07/2017 01:45:00 HBV 0.0 - 0.0 20.5 1015.4 72 
01/07/2017 02:00:00 HBV 0.0 - 0.0 20.2 1015.2 71 
01/07/2017 02:15:00 HBV 0.0 - 0.0 20.5 1015.3 71 
01/07/2017 02:30:00 HBV 0.0 - 0.0 20.3 1015.2 73 
01/07/2017 02:45:00 HBV 0.0 - 0.0 20.5 1015.2 74 
01/07/2017 03:00:00 HBV 0.0 - 0.0 20.4 1015.2 75 
01/07/2017 03:15:00 HBV 0.0 - 0.0 20.4 1015.3 74 
01/07/2017 03:30:00 HBV 0.0 - 0.0 20.5 1015.3 73 
01/07/2017 03:45:00 HBV 0.0 - 0.0 20.8 1015.2 73 
01/07/2017 04:00:00 HBV 0.0 - 0.0 20.7 1015.2 71 
01/07/2017 04:15:00 HBV 0.0 - 0.0 20.8 1015.3 71 
01/07/2017 04:30:00 HBV 0.0 - 0.0 20.9 1015.5 71 
01/07/2017 04:45:00 HBV 0.0 - 0.0 20.8 1015.3 70 
01/07/2017 05:00:00 HBV 0.0 - 0.0 20.2 1015.5 76 
01/07/2017 05:15:00 HBV 0.0 - 0.0 19.9 1015.6 76 
01/07/2017 05:30:00 HBV 0.0 - 0.0 19.7 1015.6 78 
