Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/09/2011 00:00:00 nHBV 0.0 - 0.0 18.8 1021.0 76 
01/09/2011 00:15:00 nHBV 0.0 - 0.0 18.7 1020.8 78 
01/09/2011 00:30:00 nHBV 0.0 307 1.3 18.7 1020.8 80 
01/09/2011 00:45:00 nHBV 0.0 335 1.3 18.0 1020.3 83 
01/09/2011 01:00:00 nHBV 0.0 326 1.6 18.6 1020.0 82 
01/09/2011 01:15:00 nHBV 0.0 347 0.7 18.3 1020.0 82 
01/09/2011 01:30:00 nHBV 0.0 334 0.4 18.5 1019.6 80 
01/09/2011 01:45:00 nHBV 0.0 - 0.0 18.3 1019.6 80 
01/09/2011 02:00:00 nHBV 0.0 291 0.7 18.6 1019.6 80 
01/09/2011 02:15:00 nHBV 0.0 006 0.7 18.5 1019.3 82 
01/09/2011 02:30:00 nHBV 0.0 340 1.7 18.1 1019.3 82 
01/09/2011 02:45:00 nHBV 0.0 340 1.3 18.5 1019.1 81 
01/09/2011 03:00:00 nHBV 0.0 343 0.8 18.5 1018.9 82 
01/09/2011 03:15:00 nHBV 0.0 319 2.7 18.6 1019.1 82 
01/09/2011 03:30:00 nHBV 0.0 355 1.2 18.5 1019.1 83 
01/09/2011 03:45:00 nHBV 0.0 296 1.3 18.2 1019.1 83 
01/09/2011 04:00:00 nHBV 0.0 317 1.6 18.2 1019.1 83 
01/09/2011 04:15:00 nHBV 0.0 317 2.0 18.2 1018.8 83 
01/09/2011 04:30:00 nHBV 0.0 - 0.0 18.0 1019.1 83 
01/09/2011 04:45:00 nHBV 0.0 277 1.5 18.3 1018.8 83 
01/09/2011 05:00:00 nHBV 0.0 - 0.0 17.6 1019.1 84 
01/09/2011 05:15:00 nHBV 0.0 - 0.0 18.1 1019.1 83 
