Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/06/2007 00:00:00 nHBV 0.0 229 1.0 18.3 1018.2 85 
01/06/2007 00:15:00 nHBV 0.0 268 0.7 18.2 1018.1 85 
01/06/2007 00:30:00 nHBV 0.0 327 0.6 17.7 1018.0 85 
01/06/2007 00:45:00 nHBV 0.0 330 0.6 17.6 1017.7 85 
01/06/2007 01:00:00 nHBV 0.0 312 0.6 17.5 1017.7 85 
01/06/2007 01:15:00 nHBV 0.0 334 0.8 17.4 1017.6 85 
01/06/2007 01:30:00 nHBV 0.0 005 1.1 17.4 1017.5 86 
01/06/2007 01:45:00 nHBV 0.0 300 0.7 17.3 1017.4 86 
01/06/2007 02:00:00 nHBV 0.0 321 0.7 17.0 1017.1 86 
01/06/2007 02:15:00 nHBV 0.0 343 0.8 16.9 1017.0 86 
01/06/2007 02:30:00 nHBV 0.0 351 0.6 16.6 1016.9 86 
01/06/2007 02:45:00 nHBV 0.0 334 1.0 16.6 1016.6 86 
01/06/2007 03:00:00 nHBV 0.0 355 0.9 16.6 1016.6 86 
01/06/2007 03:15:00 nHBV 0.0 315 0.9 16.6 1016.5 86 
01/06/2007 03:30:00 nHBV 0.0 275 1.6 16.8 1016.3 86 
01/06/2007 03:45:00 nHBV 0.0 005 1.5 16.4 1016.3 86 
01/06/2007 04:00:00 nHBV 0.0 343 0.7 16.4 1016.0 86 
01/06/2007 04:15:00 nHBV 0.0 319 0.8 16.3 1015.9 86 
01/06/2007 04:30:00 nHBV 0.0 338 0.7 16.3 1015.9 86 
01/06/2007 04:45:00 nHBV 0.0 328 0.3 16.3 1015.9 86 
01/06/2007 05:00:00 nHBV 0.0 282 1.1 16.3 1015.8 87 
01/06/2007 05:15:00 nHBV 0.0 346 1.0 16.2 1015.9 87 
