Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/09/2017 00:00:00 nHBV 0.0 - 0.0 20.9 1021.0 76 
01/09/2017 00:15:00 nHBV 0.0 - 0.0 21.0 1020.5 77 
01/09/2017 00:30:00 nHBV 0.0 - 0.0 20.7 1020.8 77 
01/09/2017 00:45:00 nHBV 0.0 - 0.0 20.5 1020.8 76 
01/09/2017 01:00:00 nHBV 0.0 250 4.6 20.5 1020.5 78 
01/09/2017 01:15:00 nHBV 0.0 - 0.0 20.4 1020.5 79 
01/09/2017 01:30:00 nHBV 0.0 - 0.0 20.2 1020.4 80 
01/09/2017 01:45:00 nHBV 0.0 - 0.0 20.1 1020.3 79 
01/09/2017 02:00:00 nHBV 0.0 - 0.0 20.4 1020.3 78 
01/09/2017 02:15:00 nHBV 0.0 - 0.0 20.7 1020.3 78 
01/09/2017 02:30:00 nHBV 0.0 - 0.0 19.7 1020.3 83 
01/09/2017 02:45:00 nHBV 0.0 - 0.0 19.6 1020.3 86 
01/09/2017 03:00:00 nHBV 0.0 - 0.0 19.6 1020.2 88 
01/09/2017 03:15:00 nHBV 0.0 - 0.0 19.4 1020.0 89 
01/09/2017 03:30:00 nHBV 0.0 - 0.0 19.4 1020.0 90 
01/09/2017 03:45:00 nHBV 0.0 - 0.0 19.4 1020.0 90 
01/09/2017 04:00:00 nHBV 0.0 - 0.0 19.4 1020.3 91 
01/09/2017 04:15:00 nHBV 1.0 204 7.4 18.7 1020.3 92 
01/09/2017 04:30:00 nHBV 0.4 - 0.0 18.6 1020.5 93 
01/09/2017 04:45:00 nHBV 0.2 198 7.8 18.3 1020.8 93 
01/09/2017 05:00:00 nHBV 0.2 240 3.2 18.0 1020.8 93 
01/09/2017 05:15:00 nHBV 0.2 - 0.0 18.1 1020.8 93 
