Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/06/2012 00:00:00 nHBV 0.0 211 3.9 22.7 1014.1 97 
01/06/2012 00:15:00 nHBV 0.0 177 1.8 22.7 1014.1 97 
01/06/2012 00:30:00 nHBV 0.0 173 1.9 23.0 1014.1 95 
01/06/2012 00:45:00 nHBV 0.0 182 2.6 22.9 1013.7 96 
01/06/2012 01:00:00 nHBV 0.0 - 0.0 23.0 1013.8 96 
01/06/2012 01:15:00 nHBV 0.0 232 0.6 22.7 1013.7 96 
01/06/2012 01:30:00 nHBV 0.0 206 1.6 22.6 1013.5 98 
01/06/2012 01:45:00 nHBV 0.0 046 0.5 22.7 1013.6 97 
01/06/2012 02:00:00 nHBV 0.0 172 1.8 23.0 1013.5 98 
01/06/2012 02:15:00 nHBV 0.0 - 0.0 22.5 1013.3 97 
01/06/2012 02:30:00 nHBV 0.0 - 0.0 23.6 1013.3 97 
01/06/2012 02:45:00 nHBV 0.0 216 1.5 23.8 1013.5 97 
01/06/2012 03:00:00 nHBV 0.0 168 1.3 23.5 1013.0 97 
01/06/2012 03:15:00 nHBV 0.0 - 0.0 22.4 1012.7 97 
01/06/2012 03:30:00 nHBV 0.0 189 2.3 23.1 1013.1 97 
01/06/2012 03:45:00 nHBV 0.0 207 1.4 22.9 1013.1 98 
01/06/2012 04:00:00 nHBV 0.0 189 1.3 22.5 1012.8 98 
01/06/2012 04:15:00 nHBV 0.0 151 1.2 22.6 1012.8 99 
01/06/2012 04:30:00 nHBV 0.0 189 2.2 22.7 1012.8 98 
01/06/2012 04:45:00 nHBV 0.0 187 3.1 22.6 1012.8 98 
01/06/2012 05:00:00 nHBV 0.0 202 2.3 22.7 1013.0 99 
01/06/2012 05:15:00 nHBV 0.0 198 1.4 22.7 1013.3 99 
