Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/01/2013 00:00:00 HBV 0.0 080 2.7 28.1 1007.3 67 
01/01/2013 00:15:00 HBV 0.0 084 1.3 28.0 1007.3 67 
01/01/2013 00:30:00 HBV 0.0 080 2.7 28.2 1007.0 66 
01/01/2013 00:45:00 HBV 0.0 081 2.6 27.9 1007.0 65 
01/01/2013 01:00:00 HBV 0.0 036 1.4 27.6 1006.7 66 
01/01/2013 01:15:00 HBV 0.0 133 1.5 27.6 1006.6 66 
01/01/2013 01:30:00 HBV 0.0 117 2.2 27.3 1006.5 67 
01/01/2013 01:45:00 HBV 0.0 067 2.1 27.4 1006.2 67 
01/01/2013 02:00:00 HBV 0.0 072 2.6 27.3 1006.1 68 
01/01/2013 02:15:00 HBV 0.0 058 1.7 27.5 1006.0 67 
01/01/2013 02:30:00 HBV 0.0 069 3.0 27.1 1006.0 68 
01/01/2013 02:45:00 HBV 0.0 086 1.6 27.0 1005.8 70 
01/01/2013 03:00:00 HBV 0.0 - 0.0 27.3 1006.0 70 
01/01/2013 03:15:00 HBV 0.0 - 0.0 26.8 1005.5 72 
01/01/2013 03:30:00 HBV 0.0 081 2.0 27.0 1005.0 72 
01/01/2013 03:45:00 HBV 0.0 077 1.9 26.5 1005.0 73 
01/01/2013 04:00:00 HBV 0.0 084 1.3 26.4 1005.3 73 
01/01/2013 04:15:00 HBV 0.0 124 1.8 26.4 1005.3 73 
01/01/2013 04:30:00 HBV 0.0 - 0.0 26.5 1005.8 72 
01/01/2013 04:45:00 HBV 0.0 078 1.3 26.8 1005.8 73 
01/01/2013 05:00:00 HBV 0.0 088 1.4 26.4 1005.8 73 
01/01/2013 05:15:00 HBV 0.0 098 1.4 26.4 1005.8 74 
01/01/2013 05:30:00 HBV 0.0 098 1.7 26.2 1006.2 74 
