Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/02/2005 00:00:00 HBV 0.0 031 1.0 22.5 1007.5 84 
01/02/2005 00:15:00 HBV 0.0 002 1.9 22.5 1007.5 84 
01/02/2005 00:30:00 HBV 0.0 008 2.8 22.5 1007.3 84 
01/02/2005 00:45:00 HBV 0.0 030 3.3 22.4 1007.5 84 
01/02/2005 01:00:00 HBV 0.0 026 3.5 22.3 1007.3 86 
01/02/2005 01:15:00 HBV 0.0 027 2.4 22.4 1007.3 85 
01/02/2005 01:30:00 HBV 0.0 022 2.8 22.3 1007.2 85 
01/02/2005 01:45:00 HBV 0.0 027 1.8 22.3 1007.0 85 
01/02/2005 02:00:00 HBV 0.0 028 3.5 22.3 1006.7 85 
01/02/2005 02:15:00 HBV 0.0 357 2.1 22.3 1006.7 85 
01/02/2005 02:30:00 HBV 0.0 018 1.2 22.1 1006.5 85 
01/02/2005 02:45:00 HBV 0.0 021 2.1 22.0 1006.4 85 
01/02/2005 03:00:00 HBV 0.0 020 2.3 22.0 1006.2 85 
01/02/2005 03:15:00 HBV 0.0 333 2.5 22.3 1006.2 84 
01/02/2005 03:30:00 HBV 0.0 001 1.9 22.1 1006.0 84 
01/02/2005 03:45:00 HBV 0.0 017 1.7 22.1 1005.9 83 
01/02/2005 04:00:00 HBV 0.0 010 1.9 22.1 1005.8 83 
01/02/2005 04:15:00 HBV 0.0 032 1.8 22.3 1005.5 83 
01/02/2005 04:30:00 HBV 0.0 018 2.1 22.4 1005.3 82 
01/02/2005 04:45:00 HBV 0.0 026 1.4 22.4 1005.3 82 
01/02/2005 05:00:00 HBV 0.2 073 0.2 22.1 1005.2 84 
01/02/2005 05:15:00 HBV 0.0 141 1.2 22.1 1005.2 85 
01/02/2005 05:30:00 HBV 0.0 153 1.8 22.0 1005.3 87 
