Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/08/2018 00:00:00 HBV 0.0 324 5.6 21.0 1014.7 70 
01/08/2018 00:15:00 HBV 0.0 337 6.7 21.2 1014.4 69 
01/08/2018 00:30:00 HBV 0.0 - 0.0 20.7 1014.3 71 
01/08/2018 00:45:00 HBV 0.0 - 0.0 20.8 1014.2 71 
01/08/2018 01:00:00 HBV 0.0 - 0.0 20.5 1013.9 70 
01/08/2018 01:15:00 HBV 0.0 - 0.0 20.4 1013.9 72 
01/08/2018 01:30:00 HBV 0.0 330 4.9 21.3 1013.8 73 
01/08/2018 01:45:00 HBV 0.0 237 4.6 20.7 1014.1 73 
01/08/2018 02:00:00 HBV 0.0 - 0.0 20.5 1013.7 74 
01/08/2018 02:15:00 HBV 0.0 342 2.8 20.9 1013.5 74 
01/08/2018 02:30:00 HBV 0.0 351 8.8 20.5 1013.7 73 
01/08/2018 02:45:00 HBV 0.0 - 0.0 20.4 1013.2 74 
01/08/2018 03:00:00 HBV 0.0 - 0.0 20.3 1013.5 75 
01/08/2018 03:15:00 HBV 0.0 062 6.7 20.3 1013.5 77 
01/08/2018 03:30:00 HBV 0.0 - 0.0 20.3 1013.5 78 
01/08/2018 03:45:00 HBV 0.0 - 0.0 19.3 1013.2 79 
01/08/2018 04:00:00 HBV 0.0 - 0.0 19.8 1013.5 79 
01/08/2018 04:15:00 HBV 0.0 - 0.0 19.7 1013.7 80 
01/08/2018 04:30:00 HBV 0.0 - 0.0 20.4 1013.7 80 
01/08/2018 04:45:00 HBV 0.0 - 0.0 19.8 1013.7 81 
01/08/2018 05:00:00 HBV 0.0 - 0.0 19.7 1013.7 80 
01/08/2018 05:15:00 HBV 0.0 - 0.0 19.9 1013.9 80 
01/08/2018 05:30:00 HBV 0.0 - 0.0 19.9 1013.9 80 
