Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/03/2012 00:00:00 nHBV 0.0 - 0.0 27.5 1007.5 66 
01/03/2012 00:15:00 nHBV 0.0 085 1.2 27.3 1007.5 66 
01/03/2012 00:30:00 nHBV 0.0 096 1.4 27.0 1007.5 67 
01/03/2012 00:45:00 nHBV 0.0 102 2.1 26.7 1007.2 68 
01/03/2012 01:00:00 nHBV 0.0 097 2.0 26.9 1007.2 70 
01/03/2012 01:15:00 nHBV 0.0 095 1.9 26.7 1007.2 69 
01/03/2012 01:30:00 nHBV 0.0 105 1.5 26.7 1007.0 71 
01/03/2012 01:45:00 nHBV 0.0 059 1.7 26.2 1007.0 72 
01/03/2012 02:00:00 nHBV 0.0 089 2.6 26.5 1006.7 73 
01/03/2012 02:15:00 nHBV 0.0 077 1.9 26.3 1006.7 70 
01/03/2012 02:30:00 nHBV 0.0 096 2.1 26.0 1006.7 73 
01/03/2012 02:45:00 nHBV 0.0 084 3.1 25.8 1007.0 73 
01/03/2012 03:00:00 nHBV 0.0 075 2.5 26.2 1007.0 72 
01/03/2012 03:15:00 nHBV 0.0 088 2.3 25.8 1006.7 73 
01/03/2012 03:30:00 nHBV 0.0 087 2.3 25.8 1007.0 73 
01/03/2012 03:45:00 nHBV 0.0 069 2.2 25.4 1006.7 74 
01/03/2012 04:00:00 nHBV 0.0 082 2.5 25.7 1006.7 73 
01/03/2012 04:15:00 nHBV 0.0 - 0.0 25.3 1007.0 75 
01/03/2012 04:30:00 nHBV 0.0 096 2.3 25.1 1007.0 75 
01/03/2012 04:45:00 nHBV 0.0 081 2.3 25.2 1007.0 74 
01/03/2012 05:00:00 nHBV 0.0 076 1.7 25.1 1007.0 74 
01/03/2012 05:15:00 nHBV 0.0 - 0.0 24.9 1007.2 74 
