Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/11/2021 00:00:00 HBV 0.0 - 0.0 21.3 1010.9 95 
01/11/2021 00:05:00 HBV 0.0 215 8.5 21.2 1010.9 95 
01/11/2021 00:10:00 HBV 0.0 242 10.2 21.0 1010.6 95 
01/11/2021 00:15:00 HBV 0.0 260 12.0 20.9 1010.5 95 
01/11/2021 00:20:00 HBV 0.2 218 9.2 20.9 1010.5 95 
01/11/2021 00:25:00 HBV 0.2 234 8.1 21.0 1010.5 95 
01/11/2021 00:30:00 HBV 0.2 241 13.4 21.0 1010.3 95 
01/11/2021 00:35:00 HBV 0.0 216 7.8 21.0 1010.4 95 
01/11/2021 00:40:00 HBV 0.0 241 10.9 20.7 1010.0 95 
01/11/2021 00:45:00 HBV 0.0 204 6.7 20.8 1010.2 95 
01/11/2021 00:50:00 HBV 0.0 - 0.0 20.8 1010.2 95 
01/11/2021 00:55:00 HBV 0.0 - 0.0 20.7 1010.0 95 
01/11/2021 01:00:00 HBV 0.0 213 1.8 20.5 1010.2 95 
01/11/2021 01:05:00 HBV 0.0 229 9.9 20.9 1010.2 95 
01/11/2021 01:10:00 HBV 0.0 226 13.1 20.8 1009.8 95 
01/11/2021 01:15:00 HBV 0.0 233 8.1 20.5 1009.8 95 
01/11/2021 01:20:00 HBV 0.0 - 0.0 20.8 1009.8 95 
01/11/2021 01:25:00 HBV 0.0 218 9.9 20.7 1009.8 96 
01/11/2021 01:30:00 HBV 0.0 213 2.5 20.7 1009.5 96 
01/11/2021 01:35:00 HBV 0.0 224 15.9 20.5 1009.5 95 
01/11/2021 01:40:00 HBV 0.0 230 6.7 20.4 1009.5 96 
01/11/2021 01:45:00 HBV 0.0 247 9.2 20.7 1009.5 96 
01/11/2021 01:50:00 HBV 0.0 244 8.5 20.7 1009.7 95 
