Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/05/2021 00:00:00 HBV 0.0 - 0.0 22.4 1018.2 70 
01/05/2021 00:05:00 HBV 0.0 - 0.0 22.1 1018.1 70 
01/05/2021 00:10:00 HBV 0.0 - 0.0 22.3 1018.0 70 
01/05/2021 00:15:00 HBV 0.0 - 0.0 21.8 1018.0 70 
01/05/2021 00:20:00 HBV 0.0 - 0.0 22.0 1018.0 70 
01/05/2021 00:25:00 HBV 0.0 - 0.0 21.5 1018.0 70 
01/05/2021 00:30:00 HBV 0.0 - 0.0 22.0 1017.8 70 
01/05/2021 00:35:00 HBV 0.0 - 0.0 21.9 1017.8 71 
01/05/2021 00:40:00 HBV 0.0 - 0.0 22.0 1017.8 70 
01/05/2021 00:45:00 HBV 0.0 - 0.0 22.3 1017.8 70 
01/05/2021 00:50:00 HBV 0.0 - 0.0 22.1 1017.6 69 
01/05/2021 00:55:00 HBV 0.0 - 0.0 21.6 1017.6 70 
01/05/2021 01:00:00 HBV 0.0 - 0.0 21.6 1017.6 70 
01/05/2021 01:05:00 HBV 0.0 - 0.0 22.0 1017.7 70 
01/05/2021 01:10:00 HBV 0.0 - 0.0 22.1 1017.7 70 
01/05/2021 01:15:00 HBV 0.0 - 0.0 22.3 1017.7 71 
01/05/2021 01:20:00 HBV 0.0 - 0.0 22.1 1017.4 70 
01/05/2021 01:25:00 HBV 0.0 - 0.0 21.6 1017.4 71 
01/05/2021 01:30:00 HBV 0.0 - 0.0 21.9 1017.5 72 
01/05/2021 01:35:00 HBV 0.0 - 0.0 21.8 1017.4 72 
01/05/2021 01:40:00 HBV 0.0 - 0.0 21.9 1017.5 73 
01/05/2021 01:45:00 HBV 0.0 - 0.0 21.4 1017.5 73 
01/05/2021 01:50:00 HBV 0.0 - 0.0 21.8 1017.4 73 
