Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/04/2001 00:00:00 HBV 0.0 ND ND ND 1002.2 ND 
01/04/2001 00:15:00 HBV 0.0 ND ND ND 1002.2 ND 
01/04/2001 00:30:00 HBV 0.0 ND ND ND 1002.1 ND 
01/04/2001 00:45:00 HBV 0.0 ND ND ND 1002.1 ND 
01/04/2001 01:00:00 HBV 0.0 ND ND ND 1001.9 ND 
01/04/2001 01:15:00 HBV 0.0 ND ND ND 1001.9 ND 
01/04/2001 01:30:00 HBV 0.0 ND ND ND 1001.7 ND 
01/04/2001 01:45:00 HBV 0.0 ND ND ND 1001.6 ND 
01/04/2001 02:00:00 HBV 0.0 ND ND ND 1001.6 ND 
01/04/2001 02:15:00 HBV 0.0 ND ND ND 1001.6 ND 
01/04/2001 02:30:00 HBV 0.0 ND ND ND 1001.5 ND 
01/04/2001 02:45:00 HBV 0.0 ND ND ND 1001.6 ND 
01/04/2001 03:00:00 HBV 0.0 ND ND ND 1001.6 ND 
01/04/2001 03:15:00 HBV 0.0 ND ND ND 1001.5 ND 
01/04/2001 03:30:00 HBV 0.0 ND ND ND 1001.4 ND 
01/04/2001 03:45:00 HBV 0.0 ND ND ND 1001.5 ND 
01/04/2001 04:00:00 HBV 0.0 ND ND ND 1001.4 ND 
01/04/2001 04:15:00 HBV 0.0 ND ND ND 1001.6 ND 
01/04/2001 04:30:00 HBV 0.0 ND ND ND 1001.6 ND 
01/04/2001 04:45:00 HBV 0.0 ND ND ND 1001.6 ND 
01/04/2001 05:00:00 HBV 0.0 ND ND ND 1001.7 ND 
01/04/2001 05:15:00 HBV 0.0 ND ND ND 1001.9 ND 
01/04/2001 05:30:00 HBV 0.0 ND ND ND 1002.0 ND 
01/04/2001 05:45:00 HBV 0.0 ND ND ND 1002.1 ND 
