Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/07/2014 00:00:00 HBV 0.0 - 0.0 21.8 1010.9 93 
01/07/2014 00:15:00 HBV 0.0 - 0.0 21.5 1010.6 93 
01/07/2014 00:30:00 HBV 0.0 - 0.0 21.6 1010.5 93 
01/07/2014 00:45:00 HBV 0.0 - 0.0 21.9 1010.5 93 
01/07/2014 01:00:00 HBV 0.0 - 0.0 22.1 1010.6 92 
01/07/2014 01:15:00 HBV 0.0 - 0.0 21.8 1010.6 93 
01/07/2014 01:30:00 HBV 0.0 - 0.0 22.0 1010.4 93 
01/07/2014 01:45:00 HBV 0.0 - 0.0 22.0 1010.2 92 
01/07/2014 02:00:00 HBV 0.0 - 0.0 22.3 1010.2 92 
01/07/2014 02:15:00 HBV 0.0 - 0.0 21.9 1009.9 91 
01/07/2014 02:30:00 HBV 0.0 - 0.0 22.1 1010.2 90 
01/07/2014 02:45:00 HBV 0.0 - 0.0 22.1 1009.9 89 
01/07/2014 03:00:00 HBV 0.0 002 1.8 22.0 1009.9 88 
01/07/2014 03:15:00 HBV 0.0 - 0.0 22.5 1009.7 85 
01/07/2014 03:30:00 HBV 0.0 - 0.0 22.0 1009.7 86 
01/07/2014 03:45:00 HBV 0.0 - 0.0 22.4 1009.7 84 
01/07/2014 04:00:00 HBV 0.0 336 0.4 22.1 1009.7 85 
01/07/2014 04:15:00 HBV 0.0 - 0.0 22.3 1009.7 85 
01/07/2014 04:30:00 HBV 0.0 - 0.0 22.3 1009.9 84 
01/07/2014 04:45:00 HBV 0.0 034 1.8 22.4 1009.8 85 
01/07/2014 05:00:00 HBV 0.0 - 0.0 22.5 1009.9 84 
01/07/2014 05:15:00 HBV 0.0 - 0.0 22.5 1009.9 84 
01/07/2014 05:30:00 HBV 0.0 - 0.0 22.5 1010.0 84 
