Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/08/2017 00:00:00 HBV 0.0 - 0.0 21.0 1016.6 72 
01/08/2017 00:15:00 HBV 0.0 - 0.0 20.9 1016.7 71 
01/08/2017 00:30:00 HBV 0.0 - 0.0 20.8 1016.7 69 
01/08/2017 00:45:00 HBV 0.0 - 0.0 20.8 1016.7 71 
01/08/2017 01:00:00 HBV 0.0 - 0.0 20.3 1016.4 71 
01/08/2017 01:15:00 HBV 0.0 - 0.0 20.7 1016.4 73 
01/08/2017 01:30:00 HBV 0.0 - 0.0 20.3 1016.1 75 
01/08/2017 01:45:00 HBV 0.0 - 0.0 20.1 1016.1 77 
01/08/2017 02:00:00 HBV 0.0 - 0.0 19.8 1016.1 75 
01/08/2017 02:15:00 HBV 0.0 - 0.0 19.7 1016.1 77 
01/08/2017 02:30:00 HBV 0.0 - 0.0 19.4 1016.1 80 
01/08/2017 02:45:00 HBV 0.0 - 0.0 19.6 1016.1 81 
01/08/2017 03:00:00 HBV 0.0 - 0.0 19.3 1015.9 83 
01/08/2017 03:15:00 HBV 0.0 - 0.0 19.0 1015.9 82 
01/08/2017 03:30:00 HBV 0.0 - 0.0 18.8 1015.9 82 
01/08/2017 03:45:00 HBV 0.0 - 0.0 18.8 1015.9 83 
01/08/2017 04:00:00 HBV 0.0 - 0.0 18.8 1015.9 82 
01/08/2017 04:15:00 HBV 0.0 - 0.0 18.7 1015.9 82 
01/08/2017 04:30:00 HBV 0.0 - 0.0 18.8 1015.9 83 
01/08/2017 04:45:00 HBV 0.0 - 0.0 18.6 1016.1 83 
01/08/2017 05:00:00 HBV 0.0 - 0.0 18.5 1015.9 83 
01/08/2017 05:15:00 HBV 0.0 - 0.0 18.8 1015.9 82 
01/08/2017 05:30:00 HBV 0.0 - 0.0 18.8 1016.1 82 
